ID:1406 BoundingBox:(1561.36,544.942) - 105.309x280.533
ID:1440 BoundingBox:(1458.59,612.068) - 183.269x356.684
ID:1441 BoundingBox:(503.949,582.227) - 153.399x284.74
ID:1442 BoundingBox:(627.375,578.741) - 90.2049x260.949
ID:1443 BoundingBox:(1716.1,509.623) - 94.6248x178.193
ID:1444 BoundingBox:(1880.04,549.714) - 62.9258x236.355
ID:1445 BoundingBox:(673.307,552.636) - 77.7709x197.025
ID:1447 BoundingBox:(1282.58,478.268) - 39.1075x89.7313
ID:1448 BoundingBox:(725.518,532.577) - 45.1582x131.46
ID:1406 BoundingBox:(1551.6,604.406) - 109.583x335.968
ID:1440 BoundingBox:(1465.53,605.047) - 166.05x345.703
ID:1441 BoundingBox:(507.954,581.981) - 156.716x279.817
ID:1442 BoundingBox:(626.776,580.228) - 90.0642x263.117
ID:1443 BoundingBox:(1726.19,514.185) - 96.2294x181.359
ID:1444 BoundingBox:(1879.53,554.39) - 63.7904x239.101
ID:1445 BoundingBox:(672.034,551.976) - 77.4965x202.339
ID:1447 BoundingBox:(1282.5,476.641) - 35.978x83.5806
ID:1448 BoundingBox:(712.217,537.888) - 45.6879x135.177
ID:1406 BoundingBox:(1554.13,600.723) - 110.204x350.888
ID:1440 BoundingBox:(1480.12,611.315) - 163.864x352.123
ID:1441 BoundingBox:(495.245,577.142) - 154.341x262.47
ID:1442 BoundingBox:(626.471,573.876) - 89.6771x262.229
ID:1443 BoundingBox:(1723.62,512) - 94.1359x184.473
ID:1444 BoundingBox:(1878.36,554.474) - 63.1848x241.08
ID:1446 BoundingBox:(676.888,554.239) - 64.2739x180.623
ID:1447 BoundingBox:(1288.81,477.171) - 37.1994x88.0468
ID:1448 BoundingBox:(708.375,539.385) - 45.4267x132.389
ID:1406 BoundingBox:(1566.56,598.506) - 105.633x354.296
ID:1440 BoundingBox:(1484.37,613.038) - 172.359x351.272
ID:1441 BoundingBox:(489.197,580.013) - 155.456x257.112
ID:1442 BoundingBox:(625.802,572.674) - 88.5996x259.708
ID:1443 BoundingBox:(1722.9,515.105) - 91.8225x187.098
ID:1444 BoundingBox:(1878.34,534.733) - 63.9003x246.029
ID:1445 BoundingBox:(723.859,529.897) - 66.0355x165.257
ID:1446 BoundingBox:(674.654,554.885) - 61.4784x179.764
ID:1447 BoundingBox:(1291.23,478.076) - 37.5242x90.8139
ID:1448 BoundingBox:(708.055,539.795) - 46.2897x135.607
ID:1449 BoundingBox:(1398.58,502.832) - 47.74x129.735
ID:1406 BoundingBox:(1573.7,601.194) - 102.387x350.837
ID:1440 BoundingBox:(1495.9,608.744) - 177.955x350.666
ID:1441 BoundingBox:(495.163,592.011) - 146.466x261.176
ID:1442 BoundingBox:(625.146,579.321) - 87.2567x261.198
ID:1443 BoundingBox:(1715.72,511.036) - 92.8776x190.309
ID:1444 BoundingBox:(1879.26,548.245) - 64.2682x243.696
ID:1446 BoundingBox:(681.415,556.199) - 61.3553x180.236
ID:1447 BoundingBox:(1291.69,480.215) - 37.6006x93.0619
ID:1448 BoundingBox:(716.57,532.968) - 48.623x134.641
ID:1449 BoundingBox:(1396.01,498.385) - 48.9007x129.916
ID:1450 BoundingBox:(1089.28,521.02) - 44.1x120.83
ID:1406 BoundingBox:(1582.42,605.586) - 106.073x352.663
ID:1440 BoundingBox:(1507.56,609.301) - 177.045x365.6
ID:1441 BoundingBox:(499.372,586.995) - 142.815x259.97
ID:1442 BoundingBox:(626.754,575.847) - 85.665x256.477
ID:1443 BoundingBox:(1719.92,506.377) - 98.7393x181.512
ID:1444 BoundingBox:(1880.17,551.82) - 65.9498x248.256
ID:1446 BoundingBox:(676.361,552.931) - 61.2004x177.31
ID:1447 BoundingBox:(1294.54,469.475) - 36.5278x91.2899
ID:1448 BoundingBox:(722.94,531.783) - 46.8878x128.06
ID:1449 BoundingBox:(1403.83,494.573) - 49.4287x130.337
ID:1450 BoundingBox:(1089.59,521.737) - 43.4805x118.544
ID:1451 BoundingBox:(1113.53,504.956) - 52.12x136.19
ID:1406 BoundingBox:(1593.2,601.727) - 107.771x345.86
ID:1440 BoundingBox:(1516.75,601.096) - 175.087x375.078
ID:1441 BoundingBox:(496.913,585.089) - 148.38x264.045
ID:1442 BoundingBox:(627.538,577.441) - 85.2612x256.51
ID:1443 BoundingBox:(1729.37,497.798) - 92.3917x180.515
ID:1444 BoundingBox:(1880.38,543.497) - 67.2305x243.789
ID:1446 BoundingBox:(674.014,550.875) - 60.6242x175.098
ID:1447 BoundingBox:(1293.98,474.268) - 38.0955x93.2396
ID:1448 BoundingBox:(725.682,529.266) - 49.2068x131.77
ID:1450 BoundingBox:(1089.67,523.074) - 44.5459x120.028
ID:1451 BoundingBox:(1114.02,505.725) - 53.309x136.981
ID:1406 BoundingBox:(1596.27,603.603) - 109.98x352.484
ID:1440 BoundingBox:(1521.74,604.666) - 163.645x370.459
ID:1441 BoundingBox:(495.811,584.881) - 155.202x268.879
ID:1442 BoundingBox:(633.592,583.41) - 88.7756x260.001
ID:1443 BoundingBox:(1738.3,490.873) - 93.7869x172.417
ID:1444 BoundingBox:(1877,538.838) - 68.6487x241.723
ID:1446 BoundingBox:(676.621,552.5) - 60.6896x177.149
ID:1447 BoundingBox:(1293.87,476.866) - 39.2125x94.4837
ID:1448 BoundingBox:(716.538,531.268) - 51.2445x137.705
ID:1450 BoundingBox:(1090.6,522.504) - 44.1039x120.14
ID:1452 BoundingBox:(739.239,525.519) - 40.19x103.013
ID:1453 BoundingBox:(1325.97,472.613) - 38.47x92.931
ID:1406 BoundingBox:(1611.13,603.085) - 116.545x348.332
ID:1440 BoundingBox:(1525.45,603.318) - 169.912x360.778
ID:1441 BoundingBox:(500.041,587.11) - 161.745x270.101
ID:1442 BoundingBox:(621.984,582.738) - 87.3959x262.159
ID:1443 BoundingBox:(1732.1,495.804) - 95.7423x173.088
ID:1444 BoundingBox:(1878.89,549.716) - 69.0781x246.088
ID:1446 BoundingBox:(672.563,552.849) - 61.1247x176.573
ID:1447 BoundingBox:(1284.51,475.969) - 41.2948x93.4068
ID:1448 BoundingBox:(711.641,533.082) - 52.6751x141.005
ID:1452 BoundingBox:(739.134,529.452) - 40.9835x104.826
ID:1453 BoundingBox:(1313.89,471.384) - 39.4025x100.178
ID:1406 BoundingBox:(1626.92,613.298) - 117.57x347.787
ID:1440 BoundingBox:(1525.57,618.303) - 166.078x354.407
ID:1441 BoundingBox:(499.149,585.959) - 154.452x275.865
ID:1442 BoundingBox:(625.704,576.529) - 87.7154x259.929
ID:1443 BoundingBox:(1729.13,495.209) - 95.1629x165.221
ID:1444 BoundingBox:(1878.7,546.797) - 68.5582x240.818
ID:1446 BoundingBox:(670.797,558.908) - 61.2554x181.99
ID:1448 BoundingBox:(719.749,530.605) - 52.946x136.601
ID:1453 BoundingBox:(1302.01,469.979) - 43.6422x108.912
ID:1454 BoundingBox:(556.258,573.111) - 67.892x237.105
ID:1406 BoundingBox:(1638.04,612.316) - 117.03x349.016
ID:1440 BoundingBox:(1533.92,612.226) - 157.357x354.124
ID:1441 BoundingBox:(501.898,588.081) - 161.852x273.979
ID:1442 BoundingBox:(626.523,574.13) - 86.7348x258.716
ID:1443 BoundingBox:(1730.35,497.648) - 93.6171x157.899
ID:1444 BoundingBox:(1878.12,556.566) - 70.3454x229.34
ID:1446 BoundingBox:(672.601,562.442) - 61.3916x188.795
ID:1447 BoundingBox:(1286.56,489.217) - 48.4602x93.4476
ID:1448 BoundingBox:(721.97,528.223) - 53.4343x134.894
ID:1453 BoundingBox:(1307.52,471.294) - 41.7898x107.532
ID:1406 BoundingBox:(1637.33,613.92) - 123.816x355.825
ID:1440 BoundingBox:(1539.68,619.753) - 155.263x348.468
ID:1441 BoundingBox:(505.033,587.986) - 151.401x280.043
ID:1442 BoundingBox:(628.08,576.524) - 85.3728x258.028
ID:1443 BoundingBox:(1732.08,507.437) - 91.0496x161.138
ID:1444 BoundingBox:(1882.58,554.748) - 63.54x216.503
ID:1446 BoundingBox:(679.126,560.185) - 60.7754x186.385
ID:1448 BoundingBox:(724.352,527.845) - 52.9576x132.138
ID:1453 BoundingBox:(1301.98,477.689) - 42.88x106.407
ID:1454 BoundingBox:(458.327,562.19) - 91.3926x218.414
ID:1406 BoundingBox:(1652.77,620.034) - 132.314x356.941
ID:1440 BoundingBox:(1546.91,620.734) - 166.342x350.088
ID:1441 BoundingBox:(507.242,588.265) - 143.635x278.837
ID:1442 BoundingBox:(629.102,578.266) - 85.1836x257.213
ID:1444 BoundingBox:(1883.6,552.368) - 58.498x205.629
ID:1446 BoundingBox:(676.021,564.478) - 61.7592x192.487
ID:1447 BoundingBox:(1285.68,481.62) - 43.0083x87.9113
ID:1448 BoundingBox:(726.943,526.218) - 51.7532x127.572
ID:1453 BoundingBox:(1307.77,477.246) - 40.1708x100.311
ID:1406 BoundingBox:(1666.85,624.037) - 140.091x360.559
ID:1440 BoundingBox:(1563.67,617.983) - 174.617x360.831
ID:1441 BoundingBox:(514.245,585.077) - 139.231x282.393
ID:1442 BoundingBox:(630.129,577.093) - 86.1264x255.885
ID:1444 BoundingBox:(1884.81,547.637) - 55.1193x200.221
ID:1446 BoundingBox:(675.751,565.077) - 62.6948x196.732
ID:1448 BoundingBox:(727.46,524.945) - 50.7245x124.467
ID:1453 BoundingBox:(1298.98,472.777) - 40.4183x99.0887
ID:1406 BoundingBox:(1669.01,620.085) - 139.141x367.647
ID:1440 BoundingBox:(1558.39,615.813) - 176.111x359.665
ID:1441 BoundingBox:(509.921,591.672) - 148.474x276.722
ID:1442 BoundingBox:(630.233,576.953) - 86.9098x256.994
ID:1444 BoundingBox:(1883.27,544.042) - 57.4841x195.937
ID:1446 BoundingBox:(674.059,566.755) - 62.7782x201.415
ID:1447 BoundingBox:(1286.03,480.556) - 47.0073x95.9618
ID:1448 BoundingBox:(727.609,522.82) - 50.0318x122.654
ID:1453 BoundingBox:(1306.12,481.412) - 39.9206x97.4509
ID:1406 BoundingBox:(1689.46,610.078) - 128.726x354.642
ID:1440 BoundingBox:(1587.96,621.735) - 192.885x358.269
ID:1441 BoundingBox:(509.089,592.903) - 152.745x269.451
ID:1442 BoundingBox:(632.115,578.183) - 88.6569x262.837
ID:1444 BoundingBox:(1879.56,553.036) - 57.5063x202.277
ID:1446 BoundingBox:(671.619,566.513) - 63.0409x206.301
ID:1447 BoundingBox:(1288.12,484.033) - 45.1331x96.1675
ID:1448 BoundingBox:(729.004,522.401) - 50.3563x122.728
ID:1453 BoundingBox:(1309.02,483.734) - 40.4491x101.688
ID:1406 BoundingBox:(1691.37,615.691) - 124.901x355.652
ID:1440 BoundingBox:(1581.17,616.58) - 193.06x365.456
ID:1441 BoundingBox:(505.415,579.417) - 155.888x269.395
ID:1442 BoundingBox:(640.367,580.904) - 90.0662x262.729
ID:1444 BoundingBox:(1879.87,550.829) - 60.2419x203.924
ID:1447 BoundingBox:(1295.8,482.832) - 45.3551x97.7595
ID:1448 BoundingBox:(729.653,525.298) - 49.6438x120.79
ID:1455 BoundingBox:(1428.36,484.838) - 51.4x109.79
ID:1406 BoundingBox:(1704.5,620.002) - 126.247x363.108
ID:1440 BoundingBox:(1589.75,623.309) - 196.264x372.891
ID:1441 BoundingBox:(512.543,584.84) - 153.289x272.883
ID:1442 BoundingBox:(643.507,583.895) - 91.3146x263.088
ID:1444 BoundingBox:(1880.08,547.091) - 62.6667x211.6
ID:1447 BoundingBox:(1286.89,477.785) - 43.1538x91.1654
ID:1448 BoundingBox:(729.674,525.423) - 51.3321x126.962
ID:1406 BoundingBox:(1716.76,612.282) - 120.14x360.785
ID:1440 BoundingBox:(1594.8,621.28) - 194.428x382.995
ID:1441 BoundingBox:(515.875,579.088) - 148.504x275.094
ID:1442 BoundingBox:(634.576,577.496) - 87.4457x269.903
ID:1444 BoundingBox:(1880.36,546.781) - 64.0328x217.56
ID:1446 BoundingBox:(684.74,573.989) - 65.788x227.585
ID:1447 BoundingBox:(1283.49,479.065) - 42.2115x87.0627
ID:1448 BoundingBox:(729.94,530.047) - 50.6704x124.87
ID:1406 BoundingBox:(1722.47,608.643) - 112.82x364.349
ID:1440 BoundingBox:(1606.09,609.895) - 184.674x382.365
ID:1441 BoundingBox:(515.439,580.175) - 154.834x269.238
ID:1442 BoundingBox:(630.141,578.971) - 84.6429x271.927
ID:1444 BoundingBox:(1881.36,548.329) - 63.8847x217.072
ID:1446 BoundingBox:(689.973,583.238) - 68.1216x235.78
ID:1447 BoundingBox:(1281.34,482.207) - 41.0382x84.7417
ID:1448 BoundingBox:(731.32,532.177) - 50.1404x122.783
ID:1456 BoundingBox:(1671.87,597.019) - 72.76x418.006
ID:1457 BoundingBox:(1304.41,470.843) - 48.69x103.75
ID:1406 BoundingBox:(1723,612.696) - 112.733x366.813
ID:1440 BoundingBox:(1619.53,618.974) - 178.217x380.288
ID:1441 BoundingBox:(517.719,578.006) - 147.764x271.43
ID:1442 BoundingBox:(630.25,581.287) - 82.8668x278.009
ID:1444 BoundingBox:(1881.85,548.172) - 63.9956x221.079
ID:1446 BoundingBox:(688.463,583.332) - 68.5047x238.725
ID:1447 BoundingBox:(1281.61,481.023) - 40.0081x81.0988
ID:1448 BoundingBox:(740.062,535.563) - 52.3032x112.311
ID:1457 BoundingBox:(1303.69,472.825) - 48.4854x99.5398
ID:1458 BoundingBox:(1438.33,495.032) - 47.27x120.381
ID:1406 BoundingBox:(1743.45,605.937) - 109.957x366.879
ID:1440 BoundingBox:(1639.24,619.992) - 172.705x382.064
ID:1441 BoundingBox:(523.705,584.457) - 139.027x275.388
ID:1442 BoundingBox:(634.409,582.792) - 95.6553x277.01
ID:1444 BoundingBox:(1879.22,553.97) - 65.8412x220.228
ID:1447 BoundingBox:(1283.67,480.702) - 39.7008x80.4103
ID:1448 BoundingBox:(730.799,526.992) - 53.1342x118.703
ID:1457 BoundingBox:(1309.05,480.613) - 45.2492x99.2332
ID:1458 BoundingBox:(1450.43,491.866) - 45.3728x119.749
ID:1406 BoundingBox:(1745.64,609.522) - 112.343x368.614
ID:1440 BoundingBox:(1651.96,617.512) - 167.037x383.304
ID:1441 BoundingBox:(525.591,588.527) - 131.762x278.531
ID:1442 BoundingBox:(640.425,581.649) - 102.528x271.963
ID:1444 BoundingBox:(1879.1,548.834) - 67.0204x223.857
ID:1446 BoundingBox:(702.108,567.352) - 63.4131x224.746
ID:1448 BoundingBox:(734.609,529.843) - 51.4275x117.065
ID:1457 BoundingBox:(1294.46,482.312) - 45.3969x100.503
ID:1406 BoundingBox:(1758.41,613.007) - 112.458x370.552
ID:1440 BoundingBox:(1657.46,616.307) - 163.155x390.724
ID:1441 BoundingBox:(527.88,591.265) - 127.596x282.473
ID:1442 BoundingBox:(644.183,580.843) - 98.7009x273.611
ID:1444 BoundingBox:(1883.24,553.9) - 64.8724x220.242
ID:1446 BoundingBox:(704.509,560.384) - 59.741x211.596
ID:1447 BoundingBox:(1282.89,480.619) - 38.8982x79.3597
ID:1448 BoundingBox:(731.007,534.771) - 51.2492x118.89
ID:1406 BoundingBox:(1774.02,606.916) - 121.088x381.1
ID:1440 BoundingBox:(1672.57,620.798) - 165.839x393.123
ID:1441 BoundingBox:(528.585,591.679) - 125.375x285.142
ID:1442 BoundingBox:(645.682,581.012) - 98.8917x273.663
ID:1446 BoundingBox:(703.353,558.223) - 56.999x199.439
ID:1448 BoundingBox:(726.639,543.468) - 49.3538x115.197
ID:1457 BoundingBox:(1286.91,483.636) - 44.6685x99.5797
ID:1406 BoundingBox:(1784.39,602.989) - 126.197x392.764
ID:1440 BoundingBox:(1689.11,618.29) - 164.329x409.741
ID:1441 BoundingBox:(528.949,594.114) - 123.706x287.436
ID:1442 BoundingBox:(646.373,581.713) - 98.3029x276.288
ID:1444 BoundingBox:(1882.16,561.467) - 64.3961x230.346
ID:1446 BoundingBox:(701.576,558.249) - 54.1901x193.619
ID:1448 BoundingBox:(726.503,539.141) - 49.3883x118.919
ID:1457 BoundingBox:(1283.21,483.875) - 48.9799x104.436
ID:1406 BoundingBox:(1784.37,598.659) - 134.725x397.781
ID:1440 BoundingBox:(1695.27,614.695) - 166.832x414.821
ID:1441 BoundingBox:(532.042,594.932) - 123.094x287.213
ID:1442 BoundingBox:(626.303,584.468) - 90.8703x275.12
ID:1446 BoundingBox:(679.909,569.239) - 69.9778x222.495
ID:1457 BoundingBox:(1285.93,481.549) - 48.3572x101.794
ID:1406 BoundingBox:(1801.18,594.033) - 132.551x384.191
ID:1440 BoundingBox:(1704.9,622.297) - 169.962x418.661
ID:1441 BoundingBox:(534.883,593.712) - 122.115x281.923
ID:1442 BoundingBox:(618.437,576.623) - 83.4665x278.135
ID:1446 BoundingBox:(671.473,572.429) - 78.9079x239.811
ID:1448 BoundingBox:(705.733,558.282) - 51.6184x137.646
ID:1457 BoundingBox:(1286.52,481.807) - 47.875x101.32
ID:1459 BoundingBox:(1319.32,469.346) - 43.61x98.06
ID:1406 BoundingBox:(1811.72,593.012) - 126.917x364.695
ID:1440 BoundingBox:(1713.94,616.343) - 190.259x412.969
ID:1441 BoundingBox:(535.687,591.435) - 122.361x281.944
ID:1442 BoundingBox:(614.745,579.48) - 78.489x282.592
ID:1446 BoundingBox:(665.64,575.24) - 83.0826x248.512
ID:1457 BoundingBox:(1286.1,484.481) - 46.4187x100.35
ID:1406 BoundingBox:(1819.97,615.533) - 130.001x371.731
ID:1440 BoundingBox:(1728.5,623.903) - 191.452x414.135
ID:1441 BoundingBox:(535.469,597.543) - 122.175x279.43
ID:1446 BoundingBox:(664.972,576.109) - 85.3024x255.896
ID:1448 BoundingBox:(700.769,572.135) - 54.333x161.578
ID:1457 BoundingBox:(1276.91,485.669) - 42.8531x90.8256
ID:1459 BoundingBox:(1294.58,481.367) - 45.3872x106.819
ID:1460 BoundingBox:(1496.74,495.079) - 44.72x87.269
ID:1461 BoundingBox:(1827.5,524.306) - 82.95x182.445
ID:1440 BoundingBox:(1755.78,626.079) - 211.639x419.014
ID:1441 BoundingBox:(538.65,587.933) - 120.551x277.908
ID:1442 BoundingBox:(613.521,579.969) - 73.4354x278.556
ID:1446 BoundingBox:(664.769,574.365) - 90.4223x262.644
ID:1448 BoundingBox:(702.457,570.053) - 56.0828x175.105
ID:1457 BoundingBox:(1273.85,483.543) - 40.635x82.3992
ID:1459 BoundingBox:(1295.96,480.852) - 46.1411x108.596
ID:1460 BoundingBox:(1490.97,497.112) - 49.8631x89.9048
ID:1461 BoundingBox:(1841.84,568.382) - 96.3459x233.637
ID:1462 BoundingBox:(723.139,551.921) - 38.929x114.69
ID:1440 BoundingBox:(1768.14,633.024) - 236.22x419.68
ID:1441 BoundingBox:(541.205,585.02) - 121.135x278.463
ID:1446 BoundingBox:(663.421,577.882) - 95.5927x266.94
ID:1448 BoundingBox:(702.727,572.085) - 57.8074x184.298
ID:1457 BoundingBox:(1285.28,483.104) - 42.2036x88.3871
ID:1459 BoundingBox:(1310.72,473.685) - 46.1328x107.879
ID:1460 BoundingBox:(1494.17,496.222) - 53.7751x106.038
ID:1461 BoundingBox:(1855.94,597.054) - 99.1899x278.104
ID:1440 BoundingBox:(1757.31,628.129) - 236.371x430.446
ID:1441 BoundingBox:(542.275,591.072) - 114.692x281.726
ID:1446 BoundingBox:(656.192,578.141) - 97.8656x274.92
ID:1457 BoundingBox:(1290.49,483.517) - 42.9968x92.2045
ID:1459 BoundingBox:(1315.5,469.094) - 46.1475x107.708
ID:1460 BoundingBox:(1500.44,497.941) - 49.1553x103.722
ID:1461 BoundingBox:(1868.6,631.175) - 109.975x350.789
ID:1440 BoundingBox:(1765.21,631.852) - 231.452x440.023
ID:1441 BoundingBox:(536.027,601.207) - 119.482x281.215
ID:1446 BoundingBox:(661.046,577.974) - 101.402x275.939
ID:1457 BoundingBox:(1293.54,481.802) - 43.5971x95.913
ID:1460 BoundingBox:(1508.68,489.57) - 51.2166x110.906
ID:1461 BoundingBox:(1857.17,648.675) - 123.591x372.176
ID:1440 BoundingBox:(1774.83,633.533) - 248.112x439.557
ID:1441 BoundingBox:(532.452,603.886) - 125.374x285.305
ID:1446 BoundingBox:(663.234,586.905) - 110.801x273.845
ID:1459 BoundingBox:(1303.33,473.104) - 47.5923x112.065
ID:1460 BoundingBox:(1506.56,489.555) - 56.7556x121.748
ID:1461 BoundingBox:(1876.87,576.906) - 104.198x309.068
ID:1440 BoundingBox:(1784.78,637.177) - 242.559x447.14
ID:1441 BoundingBox:(536.843,593.146) - 123.796x287.231
ID:1446 BoundingBox:(657.105,579.572) - 109.471x282.955
ID:1457 BoundingBox:(1290.31,479.742) - 41.0983x89.7196
ID:1460 BoundingBox:(1504.7,488.256) - 60.2792x134.509
ID:1461 BoundingBox:(1886.7,537.4) - 88.1119x256.752
ID:1463 BoundingBox:(693.938,570.275) - 59.761x222.712
ID:1440 BoundingBox:(1789.49,641.512) - 249.484x450.036
ID:1441 BoundingBox:(539.563,597.154) - 132.435x287.514
ID:1446 BoundingBox:(665.963,583.282) - 109.682x280.672
ID:1459 BoundingBox:(1296.39,476.153) - 46.0007x109.859
ID:1461 BoundingBox:(1890.89,527.23) - 75.5092x206.631
ID:1464 BoundingBox:(1700.4,497.612) - 67.74x187.52
ID:1440 BoundingBox:(1793.81,639.698) - 238.218x451.145
ID:1441 BoundingBox:(532.527,605.475) - 134.465x290.792
ID:1446 BoundingBox:(668.163,584.098) - 109.058x280.313
ID:1459 BoundingBox:(1294.86,477.057) - 45.2351x107.197
ID:1464 BoundingBox:(1704.11,512.205) - 62.9033x169.307
ID:1440 BoundingBox:(1809.51,632.882) - 220.226x459.426
ID:1441 BoundingBox:(537.902,603.996) - 139.775x290.457
ID:1446 BoundingBox:(670.705,585.53) - 107.589x277.86
ID:1457 BoundingBox:(1284.64,479.985) - 40.6028x88.6616
ID:1460 BoundingBox:(1518.38,482.773) - 56.0458x132.328
ID:1464 BoundingBox:(1707.17,509.373) - 65.0214x169.958
ID:1440 BoundingBox:(1827.69,630.317) - 206.122x455.812
ID:1441 BoundingBox:(540.655,601.883) - 144.748x289.83
ID:1446 BoundingBox:(667.02,580.765) - 110.878x281.784
ID:1459 BoundingBox:(1293.96,478.606) - 45.23x108.481
ID:1464 BoundingBox:(1710.66,506.252) - 66.5202x170.379
ID:1440 BoundingBox:(1841.46,625.944) - 185.709x462.305
ID:1441 BoundingBox:(529.638,594.078) - 152.133x283.985
ID:1446 BoundingBox:(668.989,572.155) - 106.521x280.632
ID:1459 BoundingBox:(1289.97,483.465) - 52.0433x109.048
ID:1464 BoundingBox:(1714.01,514.163) - 67.0817x170.723
ID:1440 BoundingBox:(1845.28,632.503) - 166.229x460.87
ID:1441 BoundingBox:(537.173,599.364) - 154.337x286.598
ID:1446 BoundingBox:(673.033,579.546) - 107.095x275.905
ID:1457 BoundingBox:(1285.82,472.729) - 38.7026x84.7591
ID:1464 BoundingBox:(1729.1,517.754) - 79.9773x189.542
ID:1440 BoundingBox:(1853.92,628.071) - 156.694x462.647
ID:1441 BoundingBox:(534.006,596.896) - 147.224x293.096
ID:1446 BoundingBox:(674.581,578.532) - 107.338x275.776
ID:1459 BoundingBox:(1292.19,481.643) - 50.2313x109.747
ID:1464 BoundingBox:(1729.75,516.083) - 92.0582x200.776
ID:1440 BoundingBox:(1855.91,639.829) - 150.564x464.482
ID:1441 BoundingBox:(526.994,594.256) - 147.443x298.635
ID:1446 BoundingBox:(676.022,582.274) - 107.906x272.828
ID:1459 BoundingBox:(1293.35,482.994) - 48.9741x108.34
ID:1464 BoundingBox:(1723.16,507.854) - 89.2567x187.728
ID:1440 BoundingBox:(1863.44,647.28) - 137.408x464.053
ID:1441 BoundingBox:(534.002,593.678) - 151.183x292.628
