ID:1 BoundingBox:(671.649,274.567) - 44.417x86.13
ID:5 BoundingBox:(747.036,319.093) - 36.7546x105.101
ID:1 BoundingBox:(449.691,273.704) - 41.4152x84.8568
ID:2 BoundingBox:(382.491,231.197) - 46.8767x83.8158
ID:4 BoundingBox:(714.248,317.811) - 46.2328x113.98
ID:5 BoundingBox:(745.065,317.877) - 36.4955x103.252
ID:6 BoundingBox:(697.077,322.776) - 41.534x109.177
ID:1 BoundingBox:(441.355,269.972) - 38.8079x83.6964
ID:2 BoundingBox:(383.741,232.123) - 43.0872x84.0707
ID:5 BoundingBox:(737.302,319.757) - 37.7094x102.45
ID:6 BoundingBox:(693.463,321.793) - 42.3068x107.856
ID:1 BoundingBox:(433.276,256.298) - 42.9984x100.092
ID:2 BoundingBox:(393.584,228.98) - 42.8198x90.1326
ID:5 BoundingBox:(727.609,321.573) - 39.9185x106.078
ID:6 BoundingBox:(689.477,318.508) - 46.0845x111.108
ID:7 BoundingBox:(379.24,228.546) - 32.562x81.559
ID:1 BoundingBox:(427.131,250) - 45.3662x114.61
ID:2 BoundingBox:(393.798,227.734) - 40.7011x89.8394
ID:5 BoundingBox:(715.482,317.289) - 41.0657x104.332
ID:6 BoundingBox:(679.874,312.34) - 44.7579x110.175
ID:1 BoundingBox:(423.323,241.907) - 42.6676x118.227
ID:2 BoundingBox:(392.867,225.268) - 39.1828x91.2224
ID:5 BoundingBox:(710.058,314.207) - 40.3315x106.876
ID:6 BoundingBox:(673.507,308.927) - 44.3242x109.999
ID:1 BoundingBox:(420.401,236.419) - 41.0032x121.292
ID:2 BoundingBox:(393.346,227.754) - 37.6156x92.5587
ID:5 BoundingBox:(708.128,310.122) - 39.6083x106.658
ID:6 BoundingBox:(670.498,308.878) - 42.0948x104.995
ID:8 BoundingBox:(690.667,309.714) - 30.847x92.655
ID:1 BoundingBox:(416.18,237.637) - 42.5487x129.107
ID:2 BoundingBox:(389.373,225.836) - 37.0867x93.0373
ID:5 BoundingBox:(698.877,312.152) - 39.3809x103.149
ID:6 BoundingBox:(663.963,306.493) - 40.0571x99.6893
ID:1 BoundingBox:(419.077,239.595) - 44.9009x128.84
ID:2 BoundingBox:(393.478,221.125) - 36.6741x94.8437
ID:5 BoundingBox:(694.905,302.981) - 39.4846x103.745
ID:6 BoundingBox:(657.635,305.182) - 44.6221x105.326
ID:2 BoundingBox:(394.362,220.936) - 36.4062x96.3745
ID:5 BoundingBox:(689.606,295.66) - 39.6392x100.899
ID:6 BoundingBox:(648.496,301.651) - 43.0726x103.124
ID:1 BoundingBox:(411.476,234.693) - 44.8047x121.134
ID:2 BoundingBox:(393.639,223.24) - 35.9019x97.382
ID:5 BoundingBox:(683.27,298.827) - 39.2252x101.152
ID:6 BoundingBox:(644.092,301.324) - 41.9895x101.333
ID:1 BoundingBox:(414.072,235.235) - 44.9776x119.978
ID:2 BoundingBox:(393.479,223.985) - 34.8252x98.2356
ID:5 BoundingBox:(679.814,299.594) - 37.6536x97.6994
ID:6 BoundingBox:(638.492,299.047) - 39.2757x98.028
ID:1 BoundingBox:(415.143,237.457) - 44.3781x117.845
ID:2 BoundingBox:(394.769,224.275) - 34.3008x101.746
ID:5 BoundingBox:(671.986,298.503) - 40.9857x94.418
ID:6 BoundingBox:(633.623,301.22) - 41.097x103.558
ID:9 BoundingBox:(378.902,223.047) - 28.39x71.671
ID:2 BoundingBox:(394.786,219.456) - 34.8494x97.5534
ID:5 BoundingBox:(658.883,294.779) - 37.7097x90.9442
ID:6 BoundingBox:(630.834,294.182) - 40.4587x98.2991
ID:2 BoundingBox:(393.509,222.75) - 34.5262x93.4284
ID:5 BoundingBox:(654.401,290.132) - 39.0215x89.5166
ID:6 BoundingBox:(627.553,290.638) - 42.4326x99.7477
ID:1 BoundingBox:(400.295,221.826) - 43.3945x118.405
ID:5 BoundingBox:(646.746,294.043) - 38.8008x90.5706
ID:6 BoundingBox:(619.511,285.27) - 40.879x97.679
ID:1 BoundingBox:(417.267,230.1) - 44.7826x109.096
ID:2 BoundingBox:(395.085,225.103) - 33.9753x92.3125
ID:5 BoundingBox:(644.552,289.886) - 38.7817x92.9539
ID:6 BoundingBox:(614.843,285.507) - 40.8523x95.1985
ID:1 BoundingBox:(425.288,230.55) - 45.0251x107.662
ID:2 BoundingBox:(392.789,222.898) - 32.7395x86.805
ID:5 BoundingBox:(638.301,286.309) - 37.9894x91.8792
ID:6 BoundingBox:(606.113,284.741) - 40.687x96.7233
ID:1 BoundingBox:(429.853,226.757) - 43.6718x105.156
ID:2 BoundingBox:(391.595,225.02) - 32.8074x85.5795
ID:5 BoundingBox:(634.579,280.165) - 40.3751x90.7354
ID:6 BoundingBox:(601.433,283.404) - 40.6011x96.1009
ID:1 BoundingBox:(429.756,228.483) - 44.9544x99.5415
ID:2 BoundingBox:(401.223,224.898) - 34.2724x84.4597
ID:5 BoundingBox:(631.172,282.418) - 38.4744x90.5141
ID:6 BoundingBox:(592.268,281.435) - 39.425x94.3452
ID:10 BoundingBox:(382.837,218.921) - 38.539x76.395
ID:11 BoundingBox:(614.217,283.582) - 32.59x85.011
ID:1 BoundingBox:(441.76,226) - 43.274x94.9025
ID:2 BoundingBox:(415.643,222.368) - 36.1436x84.956
ID:6 BoundingBox:(586.141,280.575) - 39.2066x93.0957
ID:10 BoundingBox:(392.238,219.68) - 36.3302x79.3767
ID:11 BoundingBox:(615.554,283.224) - 34.4981x89.7167
ID:12 BoundingBox:(754.144,312.028) - 25.712x168.39
ID:1 BoundingBox:(442.119,229.095) - 45.1339x96.1149
ID:6 BoundingBox:(583.499,279.514) - 40.9696x94.5103
ID:10 BoundingBox:(391.495,219.851) - 33.4919x76.1499
ID:11 BoundingBox:(613.535,280.773) - 33.9811x91.1393
ID:12 BoundingBox:(751.145,330.628) - 28.9173x164.556
ID:1 BoundingBox:(443.253,222.24) - 44.3959x92.8325
ID:5 BoundingBox:(610.061,272.667) - 38.5449x89.9966
ID:6 BoundingBox:(575.447,278.181) - 39.1151x95.5395
ID:10 BoundingBox:(392.42,220.351) - 33.7969x76.3751
ID:12 BoundingBox:(745.235,336.438) - 31.8162x150.784
ID:1 BoundingBox:(450.692,221.48) - 45.5463x89.1903
ID:2 BoundingBox:(422.43,220.947) - 36.8494x83.8931
ID:6 BoundingBox:(571.852,274.125) - 37.4376x89.6675
ID:10 BoundingBox:(393.023,220.408) - 33.1652x77.2509
ID:11 BoundingBox:(602.663,275.119) - 34.743x94.3363
ID:12 BoundingBox:(736.33,333.356) - 42.2985x154.073
ID:1 BoundingBox:(455.234,223.008) - 43.6102x85.1847
ID:2 BoundingBox:(421.131,222.636) - 36.5481x83.7933
ID:6 BoundingBox:(563.257,270.35) - 35.5574x90.4074
ID:10 BoundingBox:(392.57,222.306) - 32.8694x78.4358
ID:11 BoundingBox:(597.012,275.64) - 35.1635x93.7303
ID:12 BoundingBox:(733.946,327.483) - 44.3473x140.498
ID:1 BoundingBox:(457.454,222.009) - 42.2825x84.0192
ID:2 BoundingBox:(420.853,219.483) - 38.0665x85.9466
ID:5 BoundingBox:(590.313,267.513) - 43.4192x99.1537
ID:6 BoundingBox:(554.686,271.727) - 35.5154x91.1944
ID:10 BoundingBox:(391.66,219.86) - 33.3559x81.0142
ID:12 BoundingBox:(731.409,327.387) - 47.8761x141.494
ID:1 BoundingBox:(459.691,219.01) - 39.6843x81.0178
ID:2 BoundingBox:(421.751,220.104) - 37.7434x86.7772
ID:5 BoundingBox:(590.103,269.256) - 46.2158x96.6918
ID:6 BoundingBox:(549.075,267.263) - 34.8777x89.3194
ID:10 BoundingBox:(388.003,218.386) - 35.8971x82.7233
ID:11 BoundingBox:(573.317,268.149) - 32.597x92.5065
ID:12 BoundingBox:(721.91,326.04) - 49.8501x142.273
ID:1 BoundingBox:(456.928,218.032) - 37.0979x80.2442
ID:6 BoundingBox:(539.935,263.088) - 33.6975x86.626
ID:10 BoundingBox:(389.465,218.4) - 35.4847x82.1828
ID:11 BoundingBox:(578.767,267.193) - 32.4257x92.1808
ID:12 BoundingBox:(712.304,318.648) - 46.1406x135.385
ID:1 BoundingBox:(452.72,215.783) - 37.186x77.0525
ID:2 BoundingBox:(426.741,216.216) - 36.184x84.2113
ID:6 BoundingBox:(533.389,262.722) - 33.0859x85.1201
ID:10 BoundingBox:(388.781,219.039) - 35.4016x82.2545
ID:11 BoundingBox:(579.429,263.781) - 34.6147x90.8295
ID:12 BoundingBox:(706.907,315.732) - 45.4826x131.884
ID:1 BoundingBox:(451.081,213.91) - 37.5529x75.8955
ID:5 BoundingBox:(577.481,262.208) - 44.8645x92.0394
ID:6 BoundingBox:(530.039,259.186) - 35.1253x88.4805
ID:10 BoundingBox:(387.711,219.037) - 35.5424x82.0919
ID:12 BoundingBox:(701.604,315.723) - 43.126x130.411
ID:6 BoundingBox:(527.399,258.824) - 35.1222x86.5058
ID:10 BoundingBox:(386.162,218.328) - 36.2618x82.564
ID:11 BoundingBox:(566.354,255.478) - 31.6777x83.4197
ID:12 BoundingBox:(692.239,314.721) - 47.989x133.965
ID:6 BoundingBox:(522.721,258.9) - 37.2952x92.741
ID:10 BoundingBox:(385.913,217.401) - 36.6591x83.0461
ID:11 BoundingBox:(563.796,257.207) - 31.2922x82.8962
ID:12 BoundingBox:(686.304,311.569) - 46.8976x130.676
ID:5 BoundingBox:(555.739,259.108) - 42.2783x89.7618
ID:6 BoundingBox:(515.697,260.43) - 38.5298x94.7696
ID:10 BoundingBox:(385.874,215.919) - 36.7687x82.7021
ID:12 BoundingBox:(681.11,309.119) - 46.5814x125.996
ID:6 BoundingBox:(508.541,255.063) - 36.5436x93.0585
ID:10 BoundingBox:(385.97,215.29) - 36.7421x81.9664
ID:11 BoundingBox:(558.499,256.826) - 29.0961x82.1124
ID:12 BoundingBox:(675.271,304.388) - 47.0673x126.211
ID:5 BoundingBox:(546.348,253.128) - 41.5605x85.3662
ID:6 BoundingBox:(507.281,258.288) - 38.8167x91.5067
ID:10 BoundingBox:(386.238,216.184) - 36.6179x81.2901
ID:12 BoundingBox:(667.62,300.638) - 47.6573x122.981
ID:5 BoundingBox:(542.124,254.735) - 41.3428x91.1049
ID:6 BoundingBox:(502.629,255.825) - 40.9469x93.0937
ID:10 BoundingBox:(387.487,215.952) - 36.1703x80.3409
ID:12 BoundingBox:(662.993,300.524) - 47.1294x122.797
ID:6 BoundingBox:(493.952,252.637) - 38.6064x91.3699
ID:10 BoundingBox:(386.138,216.649) - 36.0229x78.9294
ID:11 BoundingBox:(539.084,250.154) - 29.8197x79.5425
ID:12 BoundingBox:(654.628,296.148) - 46.6984x122.159
ID:6 BoundingBox:(488.605,249.207) - 36.7725x87.7486
ID:10 BoundingBox:(389.421,218.468) - 35.6654x81.813
ID:11 BoundingBox:(533.493,250.68) - 29.3773x75.5969
ID:12 BoundingBox:(646.047,294.566) - 45.2537x123.62
ID:5 BoundingBox:(535.436,250.247) - 43.5514x90.6385
ID:6 BoundingBox:(485.526,249.524) - 35.9485x85.2719
ID:10 BoundingBox:(391.511,217.736) - 34.982x83.0956
ID:12 BoundingBox:(642.054,294.561) - 43.9844x117.195
ID:5 BoundingBox:(528.265,247.597) - 42.1112x92.0656
ID:6 BoundingBox:(485.017,246.211) - 35.6357x83.9473
ID:10 BoundingBox:(390.019,219.488) - 35.8316x83.8106
ID:12 BoundingBox:(636.264,289.708) - 42.8573x115.245
ID:6 BoundingBox:(479.424,246.679) - 39.6445x88.6626
ID:10 BoundingBox:(387.806,219.531) - 36.2091x83.114
ID:11 BoundingBox:(519.615,245.179) - 30.6644x73.5569
ID:12 BoundingBox:(630.263,282.803) - 41.9338x114.546
ID:5 BoundingBox:(518.562,242.976) - 43.9838x86.4862
ID:6 BoundingBox:(480.004,246.062) - 38.1881x87.8907
ID:10 BoundingBox:(386.67,213.524) - 37.3762x82.6423
ID:12 BoundingBox:(628.872,282.557) - 42.2889x110.632
ID:13 BoundingBox:(363.331,209.744) - 31.619x72.346
ID:5 BoundingBox:(512.794,244.493) - 40.7593x87.7993
ID:6 BoundingBox:(479.33,245.106) - 37.2081x86.2239
ID:10 BoundingBox:(385.139,217.139) - 38.0142x82.4635
ID:12 BoundingBox:(628.345,279.936) - 43.1945x111.031
ID:13 BoundingBox:(362.77,207.601) - 33.0359x72.8541
ID:5 BoundingBox:(513.285,242) - 41.1483x84.2635
ID:6 BoundingBox:(478.353,244.625) - 37.5746x84.5409
ID:10 BoundingBox:(389.356,218.238) - 38.1667x79.7636
ID:12 BoundingBox:(625.53,275.896) - 44.5463x112.28
ID:13 BoundingBox:(356.811,207.468) - 34.0357x71.7311
ID:5 BoundingBox:(505.775,240.823) - 38.4317x80.2418
ID:6 BoundingBox:(472.456,245.419) - 37.0493x82.9962
ID:10 BoundingBox:(385.641,215.973) - 37.5595x78.8222
ID:12 BoundingBox:(618.67,276.246) - 43.1331x113.849
ID:13 BoundingBox:(344.472,204.587) - 36.257x74.2054
ID:5 BoundingBox:(502.232,240.166) - 36.2318x79.5081
ID:6 BoundingBox:(468.091,242.95) - 37.0991x85.4677
ID:10 BoundingBox:(387.524,217.515) - 35.7437x78.475
ID:12 BoundingBox:(614.971,274.159) - 42.0945x115.998
ID:13 BoundingBox:(340.9,205.822) - 33.6228x70.5917
ID:5 BoundingBox:(503.261,236.213) - 34.1587x78.1524
ID:6 BoundingBox:(463.707,240.338) - 35.7725x87.4877
ID:10 BoundingBox:(386.581,217.784) - 35.1966x78.2576
ID:12 BoundingBox:(614.604,267.64) - 41.9491x115.231
ID:13 BoundingBox:(335.174,202.75) - 35.1069x69.5793
ID:5 BoundingBox:(500.37,234.234) - 32.3151x77.0985
ID:6 BoundingBox:(462.405,236.775) - 33.9042x86.4301
ID:10 BoundingBox:(387.111,218.128) - 35.6719x78.6784
ID:12 BoundingBox:(608.868,263.811) - 39.8713x111.154
ID:13 BoundingBox:(328.507,198.701) - 38.8774x69.2236
ID:5 BoundingBox:(497.266,239.404) - 29.8973x77.3863
ID:6 BoundingBox:(460.404,235.038) - 34.1512x86.3337
ID:10 BoundingBox:(387.242,219.427) - 35.3377x77.6333
ID:12 BoundingBox:(607.294,263.625) - 39.9948x111.669
ID:13 BoundingBox:(314.956,198.836) - 38.8816x68.2708
ID:5 BoundingBox:(492.226,238.566) - 29.2399x79.9183
ID:6 BoundingBox:(463.889,232.186) - 32.0881x83.2354
ID:10 BoundingBox:(390.078,216.598) - 33.9218x78.0633
ID:12 BoundingBox:(604.942,264.105) - 37.8823x106.213
ID:13 BoundingBox:(308.288,200.965) - 36.5203x67.6481
ID:14 BoundingBox:(443.158,224.068) - 56.998x80.58
ID:5 BoundingBox:(491.828,236.36) - 29.3739x82.2714
ID:6 BoundingBox:(463.889,231.92) - 31.8379x84.4044
ID:10 BoundingBox:(389.166,219.247) - 34.2473x79.2854
ID:12 BoundingBox:(601.486,258.975) - 36.9237x104.014
ID:13 BoundingBox:(304.641,197.693) - 36.8247x68.7859
ID:14 BoundingBox:(441.308,224.066) - 59.5008x83.8173
ID:5 BoundingBox:(490.267,228.974) - 28.1248x80.5723
ID:6 BoundingBox:(459.57,232.32) - 32.3676x85.6831
ID:10 BoundingBox:(386.78,216.384) - 35.2638x78.1714
ID:12 BoundingBox:(599.451,255.954) - 36.693x104.467
ID:13 BoundingBox:(301.72,199.617) - 40.3154x68.9966
ID:5 BoundingBox:(490.529,223.324) - 29.7287x76.9861
ID:6 BoundingBox:(455.57,229.611) - 32.7574x87.2643
ID:10 BoundingBox:(386.973,217.847) - 35.29x78.9318
ID:12 BoundingBox:(597.145,253.401) - 37.9387x102.781
ID:13 BoundingBox:(293.215,204.343) - 41.0762x68.7555
ID:5 BoundingBox:(492.461,225.774) - 30.0153x78.8681
ID:6 BoundingBox:(453.058,225.834) - 33.6901x89.5511
ID:10 BoundingBox:(388.281,216.349) - 35.0062x78.9962
ID:12 BoundingBox:(595.558,251.253) - 37.4186x103.251
ID:13 BoundingBox:(286.642,202.159) - 40.7505x70.4603
ID:5 BoundingBox:(490.207,225.967) - 28.9927x79.6273
ID:6 BoundingBox:(452.8,223.432) - 32.9319x83.6284
ID:10 BoundingBox:(386.145,217.555) - 35.9134x79.2667
ID:12 BoundingBox:(593.145,249.01) - 37.7586x105.606
ID:13 BoundingBox:(284.835,206.76) - 44.6361x72.0794
ID:5 BoundingBox:(493.695,226.698) - 29.4166x78.8676
ID:6 BoundingBox:(448.627,221.765) - 33.6024x84.1862
ID:10 BoundingBox:(386.335,219.635) - 36.1972x80.3332
ID:12 BoundingBox:(592.282,247.784) - 38.0538x101.918
ID:13 BoundingBox:(277.257,207.283) - 40.5914x69.9665
ID:5 BoundingBox:(495.397,225.747) - 29.6747x77.6337
ID:6 BoundingBox:(446.644,220.674) - 34.5269x84.1761
ID:10 BoundingBox:(385.267,219.559) - 36.7328x80.8316
ID:12 BoundingBox:(591.671,239.873) - 39.139x102.413
ID:13 BoundingBox:(271.268,206.45) - 38.756x67.9668
ID:5 BoundingBox:(495.402,225.019) - 29.7795x75.6116
ID:6 BoundingBox:(448.256,221.595) - 34.9148x85.1602
ID:10 BoundingBox:(384.735,220.382) - 36.932x80.7457
ID:12 BoundingBox:(587.009,243.59) - 41.3112x100.402
ID:13 BoundingBox:(270.536,205.66) - 39.224x67.2204
ID:15 BoundingBox:(431.163,214.181) - 37.112x80.993
ID:16 BoundingBox:(472.153,217.468) - 26.402x90.651
ID:5 BoundingBox:(493.864,216.651) - 28.7464x72.8277
ID:6 BoundingBox:(448.215,221.651) - 34.7762x84.5331
ID:10 BoundingBox:(385.733,220.628) - 36.8412x81.3645
ID:12 BoundingBox:(582.886,235.683) - 38.3361x94.8168
ID:13 BoundingBox:(269.386,209.994) - 40.2557x70.2914
ID:16 BoundingBox:(475.012,220.613) - 28.5773x88.1106
ID:5 BoundingBox:(494.253,211.011) - 28.8406x70.3548
ID:6 BoundingBox:(451.203,216.134) - 33.2038x81.2174
ID:10 BoundingBox:(385.132,220.226) - 37.5888x79.585
ID:12 BoundingBox:(586.384,229.217) - 35.5598x91.5987
ID:13 BoundingBox:(268.846,205.972) - 38.4942x70.6724
ID:16 BoundingBox:(473.253,215.031) - 27.0811x82.743
ID:17 BoundingBox:(281.356,58.419) - 24.323x53.4365
ID:5 BoundingBox:(493.434,206.755) - 28.2631x69.7019
ID:6 BoundingBox:(448.255,211.709) - 33.8016x81.8421
ID:10 BoundingBox:(385.951,217.14) - 38.8283x79.6088
ID:12 BoundingBox:(585.915,230.229) - 36.966x94.1767
ID:13 BoundingBox:(270.238,204.587) - 37.6557x70.1405
ID:16 BoundingBox:(467.192,211.065) - 27.5158x75.2488
ID:5 BoundingBox:(488.419,206.601) - 28.2599x67.815
ID:6 BoundingBox:(455.254,211.2) - 33.5749x80.8952
ID:10 BoundingBox:(386.889,217.372) - 39.0748x79.6625
ID:12 BoundingBox:(582.728,228.56) - 35.2582x91.5493
ID:13 BoundingBox:(270.266,208.026) - 36.9167x69.0989
ID:5 BoundingBox:(488.119,209.165) - 27.9318x64.341
ID:6 BoundingBox:(457.244,210.563) - 32.635x78.3559
ID:10 BoundingBox:(387.006,218.013) - 39.492x80.8069
ID:12 BoundingBox:(580.756,226.043) - 35.6495x93.9644
ID:13 BoundingBox:(271.065,209.931) - 35.6632x67.3717
ID:17 BoundingBox:(270.811,60.3134) - 24.3401x42.6241
ID:5 BoundingBox:(490.611,211.653) - 28.4339x67.4993
ID:6 BoundingBox:(462.335,211.381) - 32.5947x76.7504
ID:10 BoundingBox:(387.685,218.138) - 39.2642x81.1174
ID:12 BoundingBox:(576.613,226.015) - 35.4783x96.1578
ID:13 BoundingBox:(276.779,214.251) - 34.6276x68.3669
ID:17 BoundingBox:(273.272,61.7191) - 27.2261x44.2813
ID:5 BoundingBox:(492.456,211.165) - 27.5311x69.9979
ID:6 BoundingBox:(462.021,206.675) - 33.4487x78.8561
ID:10 BoundingBox:(387.107,219.371) - 37.5868x80.6514
ID:12 BoundingBox:(576.682,224.889) - 36.0062x93.0522
ID:13 BoundingBox:(276.446,209.664) - 34.9536x69.5959
ID:17 BoundingBox:(272.314,64.6505) - 26.2816x41.4852
ID:18 BoundingBox:(478.099,208.341) - 24.579x70.307
ID:19 BoundingBox:(508.915,206.56) - 25.09x68.311
ID:5 BoundingBox:(490.381,208.798) - 28.6211x70.3122
ID:6 BoundingBox:(466.383,203.439) - 32.3263x75.305
ID:10 BoundingBox:(388.976,219.795) - 37.4345x79.9126
ID:12 BoundingBox:(578.728,221.338) - 37.0449x95.1664
ID:13 BoundingBox:(281.786,211.947) - 37.6287x70.5492
ID:17 BoundingBox:(265.999,65.153) - 25.2429x40.1082
ID:19 BoundingBox:(509.956,206.578) - 28.654x73.1743
ID:5 BoundingBox:(493.481,207.203) - 28.0724x68.1316
ID:6 BoundingBox:(462.191,205.012) - 32.7213x77.9515
ID:10 BoundingBox:(389.741,217.418) - 37.4605x80.4605
ID:12 BoundingBox:(577.375,217.499) - 36.3493x94.672
ID:13 BoundingBox:(287.734,214.307) - 38.1016x66.3567
ID:17 BoundingBox:(265.533,68.0087) - 24.3265x39.2474
ID:19 BoundingBox:(511.042,208.497) - 29.5944x73.6792
ID:5 BoundingBox:(494.896,207.135) - 27.9631x68.0038
ID:6 BoundingBox:(459.915,205.916) - 32.2466x78.7969
ID:10 BoundingBox:(390.18,222.701) - 37.4962x81.0602
ID:12 BoundingBox:(579.244,219.334) - 35.6038x92.7601
ID:13 BoundingBox:(290.337,217.655) - 36.5078x66.9549
ID:17 BoundingBox:(263.423,66.8151) - 24.3612x39.4827
ID:18 BoundingBox:(477.293,203.804) - 27.1001x73.347
ID:5 BoundingBox:(498.501,200.569) - 28.5742x66.7913
ID:6 BoundingBox:(459.739,205.848) - 31.8921x80.0974
ID:10 BoundingBox:(390.153,221.866) - 36.3833x81.3287
ID:12 BoundingBox:(579.676,216.159) - 35.0406x87.0686
ID:13 BoundingBox:(297.488,217.743) - 36.9165x67.4875
ID:17 BoundingBox:(258.212,67.4906) - 25.2882x39.9135
ID:18 BoundingBox:(475.057,197.525) - 27.5443x69.589
ID:5 BoundingBox:(500.898,194.632) - 28.9943x66.7127
ID:6 BoundingBox:(464.116,201.164) - 30.8954x79.7222
ID:10 BoundingBox:(387.15,221.767) - 35.2159x78.9734
ID:12 BoundingBox:(581.236,213.235) - 34.0711x82.8915
ID:13 BoundingBox:(299.172,222.536) - 39.0728x67.0549
ID:17 BoundingBox:(256.125,68.8424) - 24.3845x37.7258
ID:18 BoundingBox:(480.884,200.383) - 28.6037x72.3123
ID:5 BoundingBox:(498.501,194.172) - 31.2992x65.1304
ID:10 BoundingBox:(388.735,220.108) - 34.9186x80.9471
ID:12 BoundingBox:(583.382,210.567) - 33.916x81.9128
ID:13 BoundingBox:(300.614,222.902) - 36.8381x66.1132
ID:17 BoundingBox:(254.352,71.0737) - 23.8713x37.0398
ID:18 BoundingBox:(478.326,197.563) - 30.0563x71.5723
ID:5 BoundingBox:(502.354,190.613) - 30.1942x66.2089
