ID:1039 BoundingBox:(1290.42,521.069) - 98.5388x200.22
ID:1044 BoundingBox:(59.9738,585.273) - 132.582x674.773
ID:1045 BoundingBox:(1893.2,460.045) - 49.1962x211.397
ID:1046 BoundingBox:(1290.88,567.566) - 60.0589x167.548
ID:1039 BoundingBox:(1328.05,567.147) - 89.3778x231.779
ID:1041 BoundingBox:(1779.33,561.669) - 166.862x339.917
ID:1042 BoundingBox:(141.181,626.867) - 101.119x297.775
ID:1043 BoundingBox:(310.097,578.243) - 100.544x265.016
ID:1044 BoundingBox:(69.3104,570.958) - 142.284x707.56
ID:1045 BoundingBox:(1892.2,461.217) - 51.7734x224.284
ID:1046 BoundingBox:(1285.36,566.47) - 56.8493x175.547
ID:1039 BoundingBox:(1327.64,567.024) - 88.507x232.771
ID:1041 BoundingBox:(1773.83,564.332) - 168.684x343.618
ID:1042 BoundingBox:(146.472,620.783) - 102.714x303.369
ID:1043 BoundingBox:(312.861,575.734) - 97.0043x259.295
ID:1044 BoundingBox:(70.9474,569.699) - 146.761x736.791
ID:1045 BoundingBox:(1891.35,460.846) - 53.9019x234.914
ID:1039 BoundingBox:(1333.97,559.12) - 92.6873x226.842
ID:1041 BoundingBox:(1755.07,570.088) - 154.817x338.665
ID:1042 BoundingBox:(147.656,614.362) - 102.701x305.814
ID:1043 BoundingBox:(317.277,577.484) - 96.7953x266.735
ID:1044 BoundingBox:(77.6319,561.381) - 154.816x745.292
ID:1045 BoundingBox:(1890.15,462.25) - 56.0484x241.887
ID:1039 BoundingBox:(1331.47,564.226) - 91.4263x228.642
ID:1041 BoundingBox:(1764.69,568.599) - 156.247x343.048
ID:1042 BoundingBox:(147.066,609.652) - 107.595x333.184
ID:1043 BoundingBox:(317.848,582.211) - 93.8857x269.465
ID:1044 BoundingBox:(80.0085,572.093) - 160.625x769.383
ID:1045 BoundingBox:(1896.73,472.113) - 50.2966x236.182
ID:1046 BoundingBox:(1353.47,556.228) - 54.8443x187.406
ID:1039 BoundingBox:(1334.7,562.843) - 91.2088x234.111
ID:1041 BoundingBox:(1749.58,567.518) - 146.138x340.57
ID:1042 BoundingBox:(148.827,608.349) - 106.67x347.708
ID:1043 BoundingBox:(312.458,586.304) - 88.7902x261.443
ID:1044 BoundingBox:(80.7118,561.486) - 163.913x778.147
ID:1045 BoundingBox:(1899.7,478.377) - 45.5862x219.526
ID:1046 BoundingBox:(1365.85,554.61) - 51.9984x185.605
ID:1048 BoundingBox:(1300.02,575.749) - 45.12x188.87
ID:1039 BoundingBox:(1336.14,567.067) - 89.6639x234.207
ID:1041 BoundingBox:(1759.15,564.489) - 149.153x339.341
ID:1042 BoundingBox:(146.688,610.695) - 110.765x362.707
ID:1043 BoundingBox:(308.34,579.557) - 84.6373x258.559
ID:1044 BoundingBox:(82.0248,578.273) - 166.806x773.223
ID:1045 BoundingBox:(1893.64,480.488) - 50.3425x243.765
ID:1046 BoundingBox:(1368.32,553.201) - 50.2894x184.5
ID:1039 BoundingBox:(1339.72,565.839) - 89.464x238.547
ID:1041 BoundingBox:(1762.46,572.387) - 148.257x351.061
ID:1042 BoundingBox:(148.44,613.184) - 108.525x357.19
ID:1043 BoundingBox:(321.499,572.298) - 86.9097x272.052
ID:1044 BoundingBox:(86.8858,568.987) - 172.863x771.821
ID:1045 BoundingBox:(1890.66,489.628) - 54.0937x262.458
ID:1039 BoundingBox:(1343.02,570.169) - 98.8266x229.939
ID:1041 BoundingBox:(1758.8,567.631) - 142.913x348.88
ID:1042 BoundingBox:(145.777,612.613) - 105.606x343.263
ID:1043 BoundingBox:(328.779,577.531) - 84.3114x274.131
ID:1044 BoundingBox:(87.1731,574.402) - 175.807x781.051
ID:1045 BoundingBox:(1888.95,483.247) - 56.7611x265.01
ID:1049 BoundingBox:(1810.88,542.277) - 68.1x215.062
ID:1039 BoundingBox:(1344.89,563.868) - 104.777x223.16
ID:1041 BoundingBox:(1760.84,568.64) - 146.088x352.383
ID:1042 BoundingBox:(150.097,601.363) - 101.284x343.982
ID:1043 BoundingBox:(333.016,581.254) - 82.0598x265.489
ID:1044 BoundingBox:(93.0757,569.668) - 183.001x781.116
ID:1045 BoundingBox:(1888.88,477.035) - 57.9915x256.788
ID:1049 BoundingBox:(1811,532.172) - 69.6201x229.735
ID:1039 BoundingBox:(1344.92,559.92) - 108.661x218.091
ID:1041 BoundingBox:(1754.8,571.174) - 143.453x358.727
ID:1042 BoundingBox:(153.394,587.767) - 97.1367x354.043
ID:1043 BoundingBox:(336.531,581.57) - 86.6138x263.602
ID:1044 BoundingBox:(95.0199,554.065) - 187.772x779.188
ID:1045 BoundingBox:(1887.89,493.766) - 59.7327x244.44
ID:1039 BoundingBox:(1350.5,570.694) - 115.172x219.296
ID:1041 BoundingBox:(1746.77,566.997) - 137.156x356.606
ID:1043 BoundingBox:(335.226,573.126) - 89.2846x273.24
ID:1044 BoundingBox:(96.1733,568.147) - 191.456x773.027
ID:1045 BoundingBox:(1884.58,494.94) - 64.1547x259.558
ID:1050 BoundingBox:(1310.9,548.03) - 47.01x194.095
ID:1039 BoundingBox:(1350.6,562.785) - 115.036x214.851
ID:1041 BoundingBox:(1745.92,562.881) - 144.815x358.698
ID:1043 BoundingBox:(343.5,583.402) - 85.195x267.202
ID:1044 BoundingBox:(99.2728,569.964) - 196.411x758.137
ID:1045 BoundingBox:(1884.48,504.419) - 65.8449x258.135
ID:1050 BoundingBox:(1309.71,572.577) - 43.767x170.325
ID:1051 BoundingBox:(319.243,524.772) - 69.265x131.44
ID:1039 BoundingBox:(1352.07,560.039) - 113.124x212.659
ID:1041 BoundingBox:(1735.44,564.842) - 143.385x369.234
ID:1043 BoundingBox:(354.541,582.925) - 88.2703x276.474
ID:1044 BoundingBox:(103.106,567.822) - 202.122x750.948
ID:1045 BoundingBox:(1878.53,502.234) - 73.4032x289.588
ID:1050 BoundingBox:(1310.7,578.269) - 44.6735x163.056
ID:1039 BoundingBox:(1353.03,555.917) - 109.997x210.652
ID:1041 BoundingBox:(1729.77,573.597) - 143.315x378.826
ID:1043 BoundingBox:(355.303,588.216) - 88.042x273.262
ID:1044 BoundingBox:(113.964,567.497) - 214.816x745.283
ID:1045 BoundingBox:(1884.16,520.14) - 70.6843x312.3
ID:1050 BoundingBox:(1309.99,585.953) - 45.6179x157.42
ID:1039 BoundingBox:(1354.01,569.714) - 115.238x213.321
ID:1041 BoundingBox:(1727.51,563.535) - 147.49x387.508
ID:1043 BoundingBox:(357.434,587.033) - 88.3348x268.385
ID:1044 BoundingBox:(126.511,566.748) - 222.829x742.734
ID:1045 BoundingBox:(1885.53,537.219) - 69.7633x341.014
ID:1050 BoundingBox:(1309.24,582.95) - 46.4904x156.067
ID:1039 BoundingBox:(1342.21,559.68) - 112.674x217.993
ID:1041 BoundingBox:(1728.21,565.923) - 151.648x391.947
ID:1043 BoundingBox:(355.287,578.802) - 87.6978x270.462
ID:1044 BoundingBox:(125.703,573.438) - 232.404x750.995
ID:1045 BoundingBox:(1885.19,550.247) - 70.5035x367.652
ID:1039 BoundingBox:(1352.63,564.163) - 116.628x216.826
ID:1041 BoundingBox:(1729.16,567.416) - 161.123x383.946
ID:1043 BoundingBox:(357.953,579.059) - 89.622x274.555
ID:1044 BoundingBox:(131.108,568.268) - 244.274x744.888
ID:1045 BoundingBox:(1878.78,544.966) - 76.6098x398.829
ID:1050 BoundingBox:(1310.16,565.675) - 48.5602x171.639
ID:1039 BoundingBox:(1355.36,565.055) - 119.465x215.194
ID:1041 BoundingBox:(1724.55,567.196) - 162.253x388.746
ID:1043 BoundingBox:(361.967,587.86) - 93.0622x275.304
ID:1044 BoundingBox:(139.994,562.733) - 259.013x751.774
ID:1045 BoundingBox:(1874.41,545.239) - 82.4287x420.378
ID:1050 BoundingBox:(1321.46,577.84) - 52.7578x149.41
ID:1039 BoundingBox:(1357.86,573.279) - 116.488x220.286
ID:1041 BoundingBox:(1722.82,571.666) - 158.301x385.806
ID:1043 BoundingBox:(353.897,585.877) - 94.1881x281.615
ID:1044 BoundingBox:(144.909,564.985) - 271.005x753.161
ID:1045 BoundingBox:(1871.77,547.42) - 87.4527x439.022
ID:1050 BoundingBox:(1330.17,582.725) - 53.8138x140.599
ID:1052 BoundingBox:(1309.56,556.342) - 43.8x184.853
ID:1039 BoundingBox:(1358.69,577.703) - 113.583x224.515
ID:1041 BoundingBox:(1726.7,573.957) - 163.158x384.824
ID:1043 BoundingBox:(364.93,582.584) - 84.9835x276.915
ID:1044 BoundingBox:(147.454,557.03) - 276.822x751.388
ID:1045 BoundingBox:(1872.43,544.59) - 89.4155x441.919
ID:1050 BoundingBox:(1335.36,578.494) - 53.2417x135.035
ID:1052 BoundingBox:(1310.33,550.51) - 42.743x181.456
ID:1039 BoundingBox:(1358.23,577.251) - 111.41x227.947
ID:1041 BoundingBox:(1714.52,575.13) - 155.823x384.348
ID:1043 BoundingBox:(366.777,591.605) - 87.5144x280.768
ID:1044 BoundingBox:(154.087,549.001) - 289.536x733.575
ID:1045 BoundingBox:(1876.22,551.153) - 87.7175x439.7
ID:1039 BoundingBox:(1354.92,571.788) - 102.29x229.077
ID:1041 BoundingBox:(1714.86,570.969) - 162.783x389.387
ID:1043 BoundingBox:(368.482,593.151) - 85.9252x266.079
ID:1044 BoundingBox:(170.199,544.787) - 310.598x728.873
ID:1045 BoundingBox:(1874.21,555.54) - 89.5887x448.614
ID:1039 BoundingBox:(1353.88,569.146) - 95.0597x230.556
ID:1041 BoundingBox:(1715.91,568.814) - 166.452x386.805
ID:1043 BoundingBox:(372.12,594.409) - 79.641x253.41
ID:1044 BoundingBox:(180.408,550.763) - 329.536x731.256
ID:1045 BoundingBox:(1872.81,546.574) - 91.5436x460.823
ID:1039 BoundingBox:(1363.4,572) - 97.3783x229.83
ID:1041 BoundingBox:(1709.02,569.122) - 171.969x387.989
ID:1043 BoundingBox:(375.872,584.475) - 76.0475x243.284
ID:1044 BoundingBox:(181.59,555.792) - 337.52x729.833
ID:1045 BoundingBox:(1864.86,544.696) - 99.3226x452.635
ID:1039 BoundingBox:(1367.47,572.32) - 99.3841x228.265
ID:1041 BoundingBox:(1708.31,566.973) - 167.141x394.607
ID:1043 BoundingBox:(378.665,594.253) - 72.8163x231.15
ID:1044 BoundingBox:(189.998,557.302) - 336.595x727.941
ID:1045 BoundingBox:(1869.07,544.739) - 98.886x468.282
ID:1039 BoundingBox:(1369.84,572.901) - 100.643x227.087
ID:1041 BoundingBox:(1712.21,562.555) - 171.373x393.263
ID:1043 BoundingBox:(380.953,593.785) - 69.6995x228.132
ID:1044 BoundingBox:(195.424,557.262) - 349.396x730.055
ID:1045 BoundingBox:(1862.19,537.491) - 105.797x476.122
ID:1039 BoundingBox:(1370.93,573.365) - 101.114x227.266
ID:1041 BoundingBox:(1711.09,561.748) - 176.533x394.116
ID:1043 BoundingBox:(385.698,581.872) - 69.2516x245.706
ID:1044 BoundingBox:(199.703,560.647) - 356.142x719.856
ID:1045 BoundingBox:(1865.97,535.107) - 105.246x478.206
ID:1039 BoundingBox:(1391.21,565.297) - 96.4205x232.65
ID:1041 BoundingBox:(1704.91,560.493) - 180.211x400.803
ID:1044 BoundingBox:(219.283,566.959) - 374.25x723.65
ID:1045 BoundingBox:(1861.02,538.495) - 110.478x489.964
ID:1053 BoundingBox:(1358.56,571.694) - 73.4x240.517
ID:1041 BoundingBox:(1702.59,558.893) - 180.997x395.81
ID:1044 BoundingBox:(230.988,572.735) - 377.246x723.818
ID:1045 BoundingBox:(1855.19,540.64) - 117.636x494.402
ID:1053 BoundingBox:(1359.21,574.749) - 74.7346x242.848
ID:1039 BoundingBox:(1377.55,572.839) - 100.2x231.685
ID:1041 BoundingBox:(1703.03,562.669) - 179.41x409.763
ID:1044 BoundingBox:(248.071,581.329) - 385.861x724.546
ID:1045 BoundingBox:(1859.38,541.594) - 117.309x492.523
ID:1039 BoundingBox:(1375,571.709) - 86.422x218.1
ID:1041 BoundingBox:(1699.48,565.011) - 178.066x416.706
ID:1044 BoundingBox:(268.171,570.453) - 395.013x714.673
ID:1045 BoundingBox:(1860.28,541.462) - 117.731x499.674
ID:1053 BoundingBox:(1337.26,569.265) - 72.3548x218.247
ID:1054 BoundingBox:(110.152,612.528) - 138.131x324.754
ID:1039 BoundingBox:(1368.51,568.673) - 78.3526x217.734
ID:1041 BoundingBox:(1699.56,564.305) - 173.221x419.436
ID:1044 BoundingBox:(274.266,573.706) - 408.592x692.806
ID:1045 BoundingBox:(1860.41,543.457) - 118.238x507.344
ID:1053 BoundingBox:(1334.47,572.369) - 60.5537x192.366
ID:1054 BoundingBox:(136.828,614.568) - 118.978x291.46
ID:1055 BoundingBox:(76.2007,618.784) - 89.6425x271.304
ID:1039 BoundingBox:(1354.42,566.853) - 75.1408x214.519
ID:1041 BoundingBox:(1697.34,568.499) - 172.843x421.811
ID:1044 BoundingBox:(287.189,573.688) - 425.33x692.433
ID:1045 BoundingBox:(1861.14,549.91) - 117.969x503.939
ID:1054 BoundingBox:(147.285,620.565) - 107.68x275.778
ID:1039 BoundingBox:(1361.34,565.515) - 69.9719x215.661
ID:1041 BoundingBox:(1704.29,570.273) - 168.739x424.753
ID:1044 BoundingBox:(307.102,575.778) - 425.232x682.726
ID:1045 BoundingBox:(1858.52,548.189) - 116.269x498.217
ID:1053 BoundingBox:(1333.05,577.046) - 52.3474x170.202
ID:1054 BoundingBox:(151.887,619.078) - 99.4509x276.861
ID:1039 BoundingBox:(1361.49,569.794) - 70.4029x226.997
ID:1041 BoundingBox:(1707.81,570.344) - 166.378x424.832
ID:1044 BoundingBox:(329.66,577.131) - 398.986x679.577
ID:1045 BoundingBox:(1854.41,540.737) - 118.102x495.722
ID:1053 BoundingBox:(1333.69,578.094) - 49.9472x164.523
ID:1054 BoundingBox:(151.874,622.04) - 87.91x257.858
ID:1055 BoundingBox:(76.1782,621.496) - 96.9081x271.368
ID:1056 BoundingBox:(1398.24,569.382) - 71.5x216.422
ID:1039 BoundingBox:(1361.07,571.393) - 70.5404x234.761
ID:1041 BoundingBox:(1699.85,573.454) - 166.069x427.492
ID:1044 BoundingBox:(345.277,581.707) - 378.125x685.713
ID:1045 BoundingBox:(1854.35,546.191) - 121.75x495.656
ID:1053 BoundingBox:(1333.04,579.647) - 48.5477x159.091
ID:1054 BoundingBox:(149.574,620.333) - 87.172x250.178
ID:1056 BoundingBox:(1398.8,567.335) - 71.2383x216.436
ID:1039 BoundingBox:(1361.42,573.007) - 70.8263x240.51
ID:1041 BoundingBox:(1694.29,572.502) - 162.419x423.779
ID:1044 BoundingBox:(365.72,583.342) - 358.872x687.96
ID:1045 BoundingBox:(1849.54,550.291) - 128.572x502.759
ID:1053 BoundingBox:(1332.92,580.41) - 47.7724x156.499
ID:1054 BoundingBox:(151.294,622.328) - 95.831x260.843
ID:1055 BoundingBox:(59.1928,636.84) - 91.6151x258.266
ID:1056 BoundingBox:(1398.88,569.057) - 72.3672x218.186
ID:1039 BoundingBox:(1352.18,567.435) - 70.7368x228.158
ID:1041 BoundingBox:(1687,572.064) - 152.351x426.45
ID:1044 BoundingBox:(380.51,575.607) - 336.585x679.031
ID:1045 BoundingBox:(1850.33,551.734) - 131.276x499.863
ID:1054 BoundingBox:(153.081,621.234) - 91.2645x249.358
ID:1055 BoundingBox:(65.3828,642.911) - 85.971x252.694
ID:1056 BoundingBox:(1398.23,571.219) - 72.6277x216.372
ID:1039 BoundingBox:(1348.28,566.122) - 70.5251x220.132
ID:1041 BoundingBox:(1686.69,577.393) - 154.273x434.9
ID:1044 BoundingBox:(399.169,570.078) - 311.228x671.807
ID:1045 BoundingBox:(1847.11,539.693) - 136.274x500.253
ID:1054 BoundingBox:(156.623,620.829) - 86.5711x238.648
ID:1055 BoundingBox:(68.2124,636.057) - 85.8938x249.668
ID:1056 BoundingBox:(1399.14,571.32) - 72.0767x214.75
ID:1039 BoundingBox:(1346.97,568.231) - 70.1255x213.672
ID:1041 BoundingBox:(1684.26,581.499) - 159.465x444.12
ID:1044 BoundingBox:(411.928,554.877) - 284.783x672.212
ID:1045 BoundingBox:(1845.92,536.39) - 139.919x503.446
ID:1054 BoundingBox:(158.077,634.573) - 85.1226x238.337
ID:1055 BoundingBox:(70.2257,641.784) - 81.8102x239.482
ID:1056 BoundingBox:(1399.31,571.771) - 71.6803x214.776
ID:1057 BoundingBox:(272.161,522.046) - 97.28x127.21
ID:1039 BoundingBox:(1346.46,569.909) - 69.6254x208.724
ID:1041 BoundingBox:(1680.05,571.978) - 164.207x449.63
ID:1044 BoundingBox:(426.933,558.09) - 274.316x678.956
ID:1045 BoundingBox:(1847.35,546.156) - 140.976x502.692
ID:1054 BoundingBox:(154.434,634.456) - 84.9466x237.42
ID:1055 BoundingBox:(74.4649,642.453) - 79.8207x243.273
ID:1056 BoundingBox:(1398.44,571.714) - 71.4413x215.285
ID:1057 BoundingBox:(276.119,522.142) - 95.156x125.953
ID:1039 BoundingBox:(1345.99,570.629) - 69.1451x204.667
ID:1041 BoundingBox:(1677.23,572.956) - 168.659x451.231
ID:1044 BoundingBox:(451.113,557.99) - 260.972x676.617
ID:1045 BoundingBox:(1847.4,537.56) - 142.254x511.826
ID:1054 BoundingBox:(155.046,629.966) - 85.2839x237.491
ID:1055 BoundingBox:(72.1163,644.092) - 79.5209x242.91
ID:1056 BoundingBox:(1398.32,577.1) - 70.7632x218.471
ID:1057 BoundingBox:(276.424,526.525) - 95.3003x127.305
ID:1039 BoundingBox:(1354.05,573.922) - 68.7266x196.582
ID:1041 BoundingBox:(1675.45,571.715) - 172.317x451.958
ID:1044 BoundingBox:(467.821,560.191) - 250.079x675.18
ID:1045 BoundingBox:(1844.91,532.01) - 145.289x515.791
ID:1054 BoundingBox:(151.845,622.092) - 94.7497x252.143
ID:1055 BoundingBox:(73.4555,643.688) - 79.4642x243.233
ID:1056 BoundingBox:(1398.56,579.399) - 70.0189x220.682
ID:1057 BoundingBox:(284.348,516.558) - 103.228x130.368
ID:1039 BoundingBox:(1357.47,575.423) - 68.2739x190.34
ID:1041 BoundingBox:(1668.7,572.736) - 171.791x449.624
ID:1044 BoundingBox:(467.615,563.821) - 250.183x681.627
ID:1045 BoundingBox:(1844.88,537.215) - 146.771x523.977
ID:1054 BoundingBox:(152.756,626.925) - 91.6215x249.447
ID:1055 BoundingBox:(74.3196,642.262) - 80.6155x243.009
ID:1056 BoundingBox:(1401.33,569.016) - 71.4388x224.591
ID:1057 BoundingBox:(279.941,512.848) - 103.156x128.031
ID:1039 BoundingBox:(1350.95,572.564) - 68.2173x190.965
ID:1041 BoundingBox:(1664.71,572.95) - 172.459x448.912
ID:1044 BoundingBox:(490.195,575.081) - 262.647x670.595
ID:1045 BoundingBox:(1846.64,531.479) - 146.338x515.333
ID:1054 BoundingBox:(152.468,624.905) - 89.4626x249.549
ID:1055 BoundingBox:(74.037,643.083) - 80.9308x243.294
ID:1056 BoundingBox:(1399.04,573.142) - 70.1046x225.362
ID:1057 BoundingBox:(284.325,516.595) - 93.2332x123.039
ID:1039 BoundingBox:(1348.59,570.995) - 68.1998x191.548
ID:1041 BoundingBox:(1660.74,574.993) - 172.239x454.614
ID:1044 BoundingBox:(503.258,570.125) - 270.166x659.366
ID:1045 BoundingBox:(1844.6,535.025) - 148.299x517.229
ID:1054 BoundingBox:(150.435,613.926) - 91.9435x261.911
ID:1055 BoundingBox:(74.8297,643.049) - 79.5325x244.678
ID:1056 BoundingBox:(1398.59,575.186) - 69.354x226.816
ID:1057 BoundingBox:(277.619,513.278) - 97.6451x127.515
ID:1039 BoundingBox:(1355.51,572.399) - 68.2215x187.754
ID:1041 BoundingBox:(1666.71,577.703) - 176.91x443.569
ID:1044 BoundingBox:(525.857,572.339) - 278.442x649.467
ID:1045 BoundingBox:(1845.29,529.704) - 148.522x508.479
ID:1054 BoundingBox:(150.39,605.084) - 101.095x273.302
ID:1055 BoundingBox:(73.3622,644.917) - 80.0572x245.962
ID:1056 BoundingBox:(1397.8,575.373) - 68.7873x227.906
ID:1057 BoundingBox:(272.711,527.178) - 91.9461x124.756
ID:1039 BoundingBox:(1350.15,569.386) - 67.8319x190.176
ID:1041 BoundingBox:(1659.81,570.571) - 177.871x445.104
ID:1044 BoundingBox:(538.557,580.451) - 281.101x637.451
ID:1045 BoundingBox:(1843.98,534.987) - 149.991x504.838
ID:1054 BoundingBox:(151.06,604.52) - 106.626x274.071
ID:1055 BoundingBox:(72.0598,644.259) - 79.6024x244.982
ID:1056 BoundingBox:(1397.29,575.562) - 68.3527x229.184
ID:1057 BoundingBox:(274.184,516.448) - 95.6809x124.77
ID:1039 BoundingBox:(1348.49,567.848) - 67.6327x191.993
ID:1041 BoundingBox:(1661.35,581.696) - 184.359x451.994
ID:1044 BoundingBox:(556.21,579.559) - 274.928x621.049
ID:1045 BoundingBox:(1842.57,546.899) - 151.886x512.028
ID:1054 BoundingBox:(152.474,615.754) - 98.9637x268.99
ID:1055 BoundingBox:(71.5308,646.894) - 78.4619x244.647
ID:1056 BoundingBox:(1396.75,575.222) - 67.841x230.522
ID:1057 BoundingBox:(272.111,525.945) - 88.967x119.096
ID:1058 BoundingBox:(422.853,575.572) - 88.01x275.037
ID:1059 BoundingBox:(381.111,598.392) - 52.991x234.736
ID:1039 BoundingBox:(1347.82,566.627) - 67.8703x194.491
ID:1041 BoundingBox:(1664.82,578.4) - 183.093x442.854
ID:1044 BoundingBox:(584.659,572.132) - 261.353x609.114
ID:1045 BoundingBox:(1841.42,541.353) - 153.774x516.602
ID:1054 BoundingBox:(157.595,638.424) - 91.6335x251.36
ID:1055 BoundingBox:(70.4358,645.212) - 78.7552x242.113
ID:1056 BoundingBox:(1396.56,575.002) - 67.5053x231.837
ID:1057 BoundingBox:(271.216,518.895) - 90.7306x119.527
ID:1058 BoundingBox:(418.31,576.512) - 98.9399x286.492
ID:1039 BoundingBox:(1347.77,566.877) - 67.786x195.574
ID:1041 BoundingBox:(1652.55,578.974) - 182.461x446.797
ID:1044 BoundingBox:(597.207,584.017) - 261.951x616.681
ID:1045 BoundingBox:(1836.69,548.12) - 158.909x528.61
ID:1054 BoundingBox:(149.145,640.805) - 83.2012x237.91
ID:1055 BoundingBox:(70.3389,641.812) - 77.9565x249.312
ID:1056 BoundingBox:(1399.24,563.409) - 69.436x236.492
ID:1057 BoundingBox:(267.059,512.881) - 89.645x116.899
ID:1058 BoundingBox:(420.965,582.899) - 93.1854x266.251
ID:1059 BoundingBox:(375.76,586.185) - 64.6482x261.584
ID:1039 BoundingBox:(1354.92,567.031) - 67.9466x191.98
ID:1041 BoundingBox:(1645.62,568.866) - 180.672x449.088
ID:1044 BoundingBox:(611.404,569.897) - 250.185x628.373
ID:1045 BoundingBox:(1837.1,547.248) - 160.719x535.363
ID:1054 BoundingBox:(153.994,630.397) - 81.7574x242.791
ID:1055 BoundingBox:(68.8573,645.624) - 78.9927x245.011
ID:1056 BoundingBox:(1396.68,569.296) - 68.7099x234.872
ID:1058 BoundingBox:(427.242,584.46) - 94.7711x279.026
ID:1039 BoundingBox:(1357.6,566.532) - 68.3677x189.977
ID:1041 BoundingBox:(1634.1,579.84) - 180.745x454.594
ID:1044 BoundingBox:(630.452,554.165) - 253.15x633.235
ID:1045 BoundingBox:(1833.08,546.477) - 165.627x543.986
ID:1054 BoundingBox:(157.194,640.405) - 78.8019x235.361
ID:1055 BoundingBox:(65.621,650.949) - 80.398x239.158
ID:1056 BoundingBox:(1396.32,573.008) - 69.0404x235.478
ID:1058 BoundingBox:(433.035,585.073) - 98.9238x287.225
ID:1039 BoundingBox:(1351.74,565.376) - 67.9899x192.95
ID:1041 BoundingBox:(1635.17,584.337) - 180.3x454.533
ID:1044 BoundingBox:(642.919,540.606) - 251.82x634.012
ID:1045 BoundingBox:(1829.18,547.79) - 171.251x553.41
ID:1054 BoundingBox:(150.412,638.862) - 74.2659x228.999
ID:1055 BoundingBox:(70.0019,641.442) - 80.0378x238.359
ID:1056 BoundingBox:(1399.19,565.539) - 71.6739x238.027
ID:1058 BoundingBox:(432.23,590.187) - 102.174x288.994
ID:1039 BoundingBox:(1349.44,566.132) - 67.651x195.204
ID:1041 BoundingBox:(1624,583.385) - 181.999x458.417
ID:1044 BoundingBox:(672.613,538.858) - 253.071x629.09
ID:1045 BoundingBox:(1826.33,541.969) - 166.77x559.846
ID:1054 BoundingBox:(155.854,648.207) - 74.1526x220.593
ID:1055 BoundingBox:(71.8639,650.039) - 80.2418x245.805
ID:1056 BoundingBox:(1396.75,564.211) - 67.4097x224.613
ID:1058 BoundingBox:(433.189,588.889) - 108.052x294.495
ID:1039 BoundingBox:(1348.59,566.871) - 67.5535x196.664
ID:1041 BoundingBox:(1629.68,566.491) - 185.01x458.361
ID:1044 BoundingBox:(689.08,545.953) - 254.063x622.903
ID:1045 BoundingBox:(1826.5,544.197) - 172.207x566.39
ID:1054 BoundingBox:(159.044,649.283) - 73.7122x217.367
ID:1055 BoundingBox:(71.4689,648.233) - 79.6233x243.077
ID:1056 BoundingBox:(1394.92,565.674) - 69.3784x225.839
ID:1058 BoundingBox:(438.208,589.365) - 108.906x293.15
ID:1060 BoundingBox:(278.098,554.428) - 77.154x150.693
