ID:527 BoundingBox:(305.901,248.387) - 28.3933x70.6502
ID:536 BoundingBox:(186.481,245.5) - 28.2324x88.9656
ID:538 BoundingBox:(233.725,256.759) - 38.6078x85.5107
ID:539 BoundingBox:(386.014,247.057) - 26.937x62.5995
ID:527 BoundingBox:(339.687,246.133) - 40.1254x126.939
ID:528 BoundingBox:(298.617,250.429) - 46.5638x125.11
ID:529 BoundingBox:(69.4884,253.823) - 84.4954x217.256
ID:536 BoundingBox:(182.62,247.418) - 29.7225x93.9737
ID:538 BoundingBox:(231.623,257.815) - 38.5031x88.0158
ID:539 BoundingBox:(387.104,247.007) - 26.5718x63.3301
ID:542 BoundingBox:(244.015,229.696) - 31.81x69.531
ID:527 BoundingBox:(341.283,245.262) - 41.5886x130.61
ID:528 BoundingBox:(298.769,249.584) - 47.8296x124.067
ID:529 BoundingBox:(58.0749,256.982) - 89.2228x230.78
ID:536 BoundingBox:(178.153,249.064) - 29.98x97.638
ID:538 BoundingBox:(227.048,253.297) - 39.5047x87.9218
ID:527 BoundingBox:(341.11,246.325) - 41.2494x131.232
ID:528 BoundingBox:(294.581,247.34) - 46.6712x122.37
ID:529 BoundingBox:(46.2761,256.059) - 89.4304x242.177
ID:536 BoundingBox:(174.206,252.001) - 30.2054x98.4008
ID:539 BoundingBox:(385.374,247.053) - 27.5343x63.6349
ID:527 BoundingBox:(341.344,245.692) - 41.2562x132.741
ID:528 BoundingBox:(292.631,245.295) - 46.8619x120.623
ID:529 BoundingBox:(40.9898,263.334) - 88.8795x257.262
ID:536 BoundingBox:(169.173,251.135) - 32.3645x102.427
ID:538 BoundingBox:(220.261,247.694) - 43.4644x92.2204
ID:539 BoundingBox:(384.376,247.106) - 28.3983x64.1762
ID:543 BoundingBox:(110.195,240.285) - 23.5808x62.688
ID:527 BoundingBox:(341.805,242.988) - 41.052x133.929
ID:528 BoundingBox:(292.124,246.859) - 47.4111x121.529
ID:529 BoundingBox:(37.2263,256.136) - 86.5383x267.74
ID:536 BoundingBox:(167.888,250.564) - 32.4047x102.762
ID:538 BoundingBox:(219.62,256.787) - 43.2727x87.5381
ID:539 BoundingBox:(382.763,246.948) - 29.4741x68.1178
ID:543 BoundingBox:(108.181,243.946) - 23.5625x62.8437
ID:527 BoundingBox:(342.94,241.233) - 42.2573x131.392
ID:528 BoundingBox:(298.096,245.807) - 49.1021x121.645
ID:529 BoundingBox:(34.7108,251.287) - 83.4544x259.843
ID:536 BoundingBox:(161.794,253.443) - 32.9901x105.555
ID:538 BoundingBox:(218.862,258.553) - 43.8784x91.3684
ID:539 BoundingBox:(382.505,246.926) - 29.6794x71.8041
ID:543 BoundingBox:(105.695,241.261) - 24.4623x62.6625
ID:527 BoundingBox:(343.161,241.877) - 42.1891x136.594
ID:528 BoundingBox:(296.135,249.312) - 50.0694x122.384
ID:529 BoundingBox:(24.6484,246.101) - 72.833x256.663
ID:536 BoundingBox:(159.951,251.102) - 33.32x107.57
ID:539 BoundingBox:(382.024,249.838) - 29.4175x73.4202
ID:543 BoundingBox:(105.366,244.739) - 24.7059x62.4172
ID:527 BoundingBox:(343.009,241.192) - 42.6877x140.809
ID:528 BoundingBox:(299.265,249.177) - 50.2776x119.866
ID:529 BoundingBox:(15.8441,232.182) - 61.9042x241.097
ID:536 BoundingBox:(156.384,252.282) - 34.0396x112.298
ID:539 BoundingBox:(382.12,251.102) - 29.1338x73.5954
ID:543 BoundingBox:(99.6332,245.382) - 25.177x62.832
ID:527 BoundingBox:(342.644,249.044) - 41.2334x137.033
ID:528 BoundingBox:(299.679,248.791) - 50.0065x118.569
ID:536 BoundingBox:(152.43,254.829) - 35.9034x112.923
ID:538 BoundingBox:(209.51,268.722) - 52.7737x104.433
ID:539 BoundingBox:(382.645,254.098) - 29.5489x73.9891
ID:543 BoundingBox:(96.2436,244.473) - 27.1785x65.5062
ID:527 BoundingBox:(342.37,247.982) - 40.7137x135.582
ID:528 BoundingBox:(297.853,251.572) - 49.4504x117.816
ID:536 BoundingBox:(146.926,260.872) - 36.1821x114.189
ID:538 BoundingBox:(208.485,258.626) - 52.269x112.963
ID:539 BoundingBox:(383.346,254.791) - 30.5209x74.6334
ID:543 BoundingBox:(92.4397,241.009) - 30.4727x66.2919
ID:527 BoundingBox:(337.276,250.834) - 39.583x133.573
ID:528 BoundingBox:(291.785,256.929) - 50.7287x122.446
ID:536 BoundingBox:(140.963,261.469) - 37.7723x120.523
ID:539 BoundingBox:(382.468,258.23) - 30.6984x72.6894
ID:543 BoundingBox:(85.3308,243.284) - 31.5421x69.2838
ID:527 BoundingBox:(337.081,253.941) - 41.3959x132.957
ID:528 BoundingBox:(290.795,253.34) - 52.041x119.58
ID:536 BoundingBox:(133.57,257.957) - 39.3066x123.945
ID:539 BoundingBox:(381.157,256.146) - 31.8039x75.8251
ID:543 BoundingBox:(78.3908,243.442) - 33.2967x70.2655
ID:527 BoundingBox:(334.69,249.316) - 41.0727x133.363
ID:528 BoundingBox:(290.667,247.009) - 51.9455x123.602
ID:536 BoundingBox:(129.248,255.042) - 39.3434x127.092
ID:538 BoundingBox:(193.62,257.362) - 54.2801x123.275
ID:539 BoundingBox:(379.369,257.201) - 31.895x72.0448
ID:543 BoundingBox:(72.5689,244.393) - 32.6478x69.8564
ID:527 BoundingBox:(334.658,245.591) - 39.7945x130.492
ID:528 BoundingBox:(290.488,246.856) - 52.5683x128.676
ID:536 BoundingBox:(124.789,254.088) - 39.0621x129.151
ID:538 BoundingBox:(184.629,252.107) - 53.4633x127.796
ID:539 BoundingBox:(382.425,250.13) - 32.1864x68.4127
ID:543 BoundingBox:(71.6106,240.68) - 31.71x70.4997
ID:527 BoundingBox:(335.143,248.499) - 43.4177x126.634
ID:528 BoundingBox:(291.085,247.506) - 52.0591x127.586
ID:536 BoundingBox:(118.901,251.358) - 39.0433x133.782
ID:538 BoundingBox:(185.474,244.001) - 52.4363x128.994
ID:539 BoundingBox:(383.428,247.509) - 32.21x69.3116
ID:543 BoundingBox:(67.9147,236.912) - 33.799x71.3196
ID:527 BoundingBox:(339.732,252.518) - 42.6778x122.455
ID:528 BoundingBox:(288.237,250.53) - 51.3553x128.484
ID:536 BoundingBox:(119.381,249.898) - 41.6744x137.576
ID:538 BoundingBox:(177.277,262.73) - 63.2721x141.289
ID:539 BoundingBox:(383.314,251.219) - 31.6261x69.3885
ID:543 BoundingBox:(65.4816,238.206) - 31.8415x68.7658
ID:527 BoundingBox:(338.152,254.455) - 42.6091x124.502
ID:528 BoundingBox:(290.445,250.785) - 48.7966x130.21
ID:536 BoundingBox:(115.641,249.064) - 42.227x139.138
ID:538 BoundingBox:(176.204,240.625) - 57.08x138.105
ID:539 BoundingBox:(385.053,249.296) - 30.9327x69.832
ID:543 BoundingBox:(61.1496,238.05) - 33.3107x73.3104
ID:544 BoundingBox:(202.483,218.903) - 32.734x89.734
ID:527 BoundingBox:(336.537,252.371) - 41.6456x124.61
ID:528 BoundingBox:(292.917,251.862) - 47.9723x130.948
ID:536 BoundingBox:(107.434,258.246) - 42.4747x143.319
ID:539 BoundingBox:(385.078,249.496) - 29.5378x69.3616
ID:543 BoundingBox:(57.5448,238.842) - 35.2178x79.4542
ID:544 BoundingBox:(189.297,221.564) - 38.2522x102.22
ID:527 BoundingBox:(335.573,253.593) - 41.215x121.463
ID:528 BoundingBox:(290.426,250.506) - 48.7812x132.553
ID:536 BoundingBox:(105.066,253.272) - 44.8581x149.081
ID:538 BoundingBox:(173.226,226.375) - 53.2611x137.74
ID:543 BoundingBox:(55.0468,241.248) - 38.0606x89.133
ID:544 BoundingBox:(191.481,217.887) - 34.6308x97.8111
ID:527 BoundingBox:(334.179,247.348) - 39.713x123.829
ID:528 BoundingBox:(291.063,249.071) - 49.5165x132.817
ID:536 BoundingBox:(99.1518,246.327) - 45.5253x147.71
ID:543 BoundingBox:(48.6378,236.958) - 39.7312x88.9986
ID:544 BoundingBox:(177.096,208.686) - 37.6797x100.16
ID:527 BoundingBox:(334.882,246.651) - 39.3998x125.788
ID:528 BoundingBox:(292.733,252.822) - 46.7727x135.14
ID:536 BoundingBox:(89.3466,228.98) - 47.3125x137.386
ID:539 BoundingBox:(388.064,243.429) - 32.3963x72.2268
ID:543 BoundingBox:(43.032,238.982) - 39.1225x86.0339
ID:544 BoundingBox:(171.701,213.881) - 42.7207x112.42
ID:527 BoundingBox:(336.384,245.045) - 39.079x127.91
ID:528 BoundingBox:(291.639,248.893) - 47.9824x137.028
ID:536 BoundingBox:(79.4093,229.281) - 46.9579x136.26
ID:538 BoundingBox:(162.771,218.286) - 55.7351x135.681
ID:539 BoundingBox:(389.761,247.122) - 32.9815x70.0409
ID:543 BoundingBox:(39.2897,238.228) - 36.3285x85.3096
ID:527 BoundingBox:(339.962,247.39) - 37.0607x127.148
ID:528 BoundingBox:(291.586,249.816) - 49.1373x137.322
ID:536 BoundingBox:(69.3098,236.352) - 50.7797x141.455
ID:538 BoundingBox:(161.916,217.42) - 54.6841x136.957
ID:539 BoundingBox:(391.104,243.387) - 33.6994x70.5472
ID:544 BoundingBox:(125.539,256.994) - 97.8796x212.162
ID:527 BoundingBox:(336.979,253.725) - 36.7559x126.393
ID:528 BoundingBox:(295.082,253.688) - 48.2985x137.662
ID:536 BoundingBox:(60.0453,239.85) - 52.4281x143.97
ID:538 BoundingBox:(160.235,214.803) - 53.7606x136.791
ID:539 BoundingBox:(391.814,244.255) - 34.2164x71.5076
ID:544 BoundingBox:(107.972,271.321) - 120.731x231.221
ID:527 BoundingBox:(333.107,259.638) - 37.5228x126.951
ID:528 BoundingBox:(294.156,251.688) - 50.0345x136.882
ID:538 BoundingBox:(158.19,215.893) - 57.8857x142.233
ID:539 BoundingBox:(393.87,243.79) - 35.1089x72.6427
ID:544 BoundingBox:(65.9829,261.888) - 112.896x235.628
ID:527 BoundingBox:(336.515,259.44) - 36.6593x122.673
ID:528 BoundingBox:(293.05,254.324) - 51.2176x134.293
ID:536 BoundingBox:(45.9918,226.767) - 62.3602x141.982
ID:538 BoundingBox:(148.829,209.547) - 60.2205x140.642
ID:539 BoundingBox:(395.149,248.221) - 35.0669x72.0683
ID:544 BoundingBox:(76.4807,281.628) - 131.173x259.069
ID:527 BoundingBox:(333.395,253.363) - 36.1782x122.674
ID:528 BoundingBox:(292.42,254.115) - 52.0383x135.731
ID:536 BoundingBox:(34.167,210.019) - 60.9573x134.654
ID:538 BoundingBox:(136.649,221.963) - 74.0691x164.426
ID:539 BoundingBox:(398.586,253.326) - 32.5233x70.2495
ID:544 BoundingBox:(50.7382,284.717) - 118.436x265.378
ID:545 BoundingBox:(379.751,253.917) - 28.922x63.442
ID:527 BoundingBox:(334.181,255.071) - 37.7605x121.849
ID:528 BoundingBox:(290.982,252.103) - 49.4955x134.522
ID:536 BoundingBox:(29.5606,209.36) - 59.9399x134.77
ID:538 BoundingBox:(129.528,226.767) - 83.3194x180.995
ID:539 BoundingBox:(399.053,253.461) - 32.4065x72.4952
ID:544 BoundingBox:(47.4065,284.229) - 115.541x277.146
ID:545 BoundingBox:(380.267,244.775) - 33.2989x66.1241
ID:527 BoundingBox:(333.649,254.717) - 37.9698x121.146
ID:528 BoundingBox:(290.676,250.32) - 47.3772x132.432
ID:536 BoundingBox:(21.7196,191.634) - 55.1958x126.729
ID:538 BoundingBox:(122.357,216.574) - 86.2771x186.994
ID:539 BoundingBox:(400.209,250.726) - 33.3133x75.1109
ID:545 BoundingBox:(379.867,252.271) - 30.4295x60.5463
ID:527 BoundingBox:(337.899,254.772) - 37.7692x119.687
ID:528 BoundingBox:(292.132,247.826) - 45.9486x128.317
ID:538 BoundingBox:(109.984,209.619) - 91.0989x189.028
ID:546 BoundingBox:(350.577,34.9703) - 34.707x60.4686
ID:527 BoundingBox:(340.49,251.237) - 38.3902x116.618
ID:528 BoundingBox:(293.668,250.987) - 44.9414x128.325
ID:538 BoundingBox:(100.48,216.493) - 100.608x214.35
ID:539 BoundingBox:(400.076,252.402) - 32.7953x76.4491
ID:527 BoundingBox:(337.395,254.954) - 37.5484x117.122
ID:528 BoundingBox:(296.212,251.308) - 45.413x128.174
ID:536 BoundingBox:(81.9171,174.759) - 62.4227x143.725
ID:538 BoundingBox:(86.3136,224.426) - 111.141x250.923
ID:539 BoundingBox:(403.661,250.553) - 33.9497x77.3246
ID:545 BoundingBox:(380.645,252.278) - 30.3415x63.3671
ID:527 BoundingBox:(336.115,254.411) - 37.2117x115.383
ID:528 BoundingBox:(298.306,251.185) - 46.1085x130.903
ID:538 BoundingBox:(79.068,214.173) - 116.211x253.615
ID:539 BoundingBox:(407.481,249.37) - 34.6513x78.4869
ID:545 BoundingBox:(377.826,253.265) - 30.0817x64.6334
ID:547 BoundingBox:(147.931,252.083) - 24.906x49.485
ID:527 BoundingBox:(334.998,254.522) - 37.1059x113.495
ID:528 BoundingBox:(299.967,250.066) - 47.2881x130.927
ID:538 BoundingBox:(69.3353,210.335) - 117.655x260.367
ID:539 BoundingBox:(409.147,248.705) - 35.7696x79.8144
ID:547 BoundingBox:(147.72,249.73) - 22.2685x46.281
ID:548 BoundingBox:(254.524,243.644) - 24.693x61.53
ID:527 BoundingBox:(336.077,257.514) - 36.7691x114.775
ID:528 BoundingBox:(300.32,251.31) - 47.9994x128.188
ID:538 BoundingBox:(57.1979,201.396) - 116.487x274.134
ID:539 BoundingBox:(406.668,251.019) - 34.6032x78.9817
ID:547 BoundingBox:(146.184,252.719) - 25.6863x45.0421
ID:548 BoundingBox:(254.322,243.292) - 22.352x57.6528
ID:549 BoundingBox:(225.714,251.685) - 31.34x39.182
ID:527 BoundingBox:(338.002,252.55) - 37.1714x116.597
ID:528 BoundingBox:(303.331,253.394) - 49.5173x130.082
ID:538 BoundingBox:(47.0946,216.595) - 111.174x307.754
ID:539 BoundingBox:(407.78,250.495) - 34.2654x79.6441
ID:547 BoundingBox:(147.243,252.598) - 24.6178x46.0332
ID:548 BoundingBox:(254.015,246.33) - 21.3864x58.6127
ID:527 BoundingBox:(339.453,253.339) - 37.3925x118.779
ID:528 BoundingBox:(307.435,251.856) - 48.1213x128.442
ID:538 BoundingBox:(43.2132,236.304) - 107.37x334.494
ID:539 BoundingBox:(408.75,250.89) - 33.9066x80.2918
ID:547 BoundingBox:(141.24,249.938) - 25.0654x49.0464
ID:548 BoundingBox:(254.726,243.67) - 22.3408x63.0559
ID:527 BoundingBox:(340.244,250.582) - 38.7133x119.077
ID:528 BoundingBox:(306.849,249.09) - 49.4189x127.49
ID:538 BoundingBox:(33.4796,236.229) - 94.5967x334.372
ID:539 BoundingBox:(410.812,250.104) - 33.3558x81.9808
ID:547 BoundingBox:(143.941,247.297) - 26.1857x51.2419
ID:548 BoundingBox:(259.691,241.162) - 22.9568x66.8043
ID:527 BoundingBox:(341.387,248.692) - 38.9322x117.363
ID:528 BoundingBox:(304.771,247.716) - 49.0644x129.104
ID:539 BoundingBox:(413.128,248.363) - 33.9486x81.5853
ID:547 BoundingBox:(140.602,247.049) - 25.9085x52.1575
ID:548 BoundingBox:(254.582,242.181) - 23.0494x67.3629
ID:527 BoundingBox:(342.566,255.759) - 38.8667x118.564
ID:528 BoundingBox:(304.241,249.294) - 50.2359x130.527
ID:539 BoundingBox:(413.778,248.229) - 34.6165x82.0131
ID:547 BoundingBox:(140.399,246.537) - 25.6595x53.0397
ID:548 BoundingBox:(257.056,239.421) - 23.5945x70.9021
ID:527 BoundingBox:(345.232,253.561) - 39.4975x118.407
ID:528 BoundingBox:(304.372,251.874) - 50.69x131.665
ID:547 BoundingBox:(142.721,244.151) - 26.8075x54.1415
ID:548 BoundingBox:(257.789,242.16) - 23.8218x69.5949
ID:527 BoundingBox:(346.759,252.109) - 39.2021x121.07
ID:528 BoundingBox:(304.954,252.422) - 50.763x133.088
ID:539 BoundingBox:(394.808,253.033) - 32.818x76.181
ID:547 BoundingBox:(143.156,243.138) - 27.7766x55.3004
ID:548 BoundingBox:(233.568,247.343) - 23.6355x60.6325
ID:527 BoundingBox:(344.889,250.56) - 38.0824x122.411
ID:528 BoundingBox:(304.497,252.563) - 50.3735x132.742
ID:547 BoundingBox:(143.825,240.899) - 26.9232x53.1752
ID:548 BoundingBox:(220.87,243.663) - 23.5746x57.834
ID:527 BoundingBox:(350.211,251.266) - 36.6603x124.263
ID:528 BoundingBox:(304.354,253.883) - 50.4554x132.819
ID:539 BoundingBox:(388.529,251.166) - 31.725x74.0457
ID:547 BoundingBox:(145.342,242.127) - 27.0224x50.7388
ID:548 BoundingBox:(216.493,246.113) - 22.2636x55.2711
ID:527 BoundingBox:(353.652,251.81) - 36.4705x125.778
ID:528 BoundingBox:(304.204,252.348) - 50.3783x129.548
ID:547 BoundingBox:(142.586,244.521) - 25.8318x51.3099
ID:548 BoundingBox:(236.545,244.603) - 22.075x57.0056
ID:527 BoundingBox:(351.449,254.269) - 37.9922x130.67
ID:528 BoundingBox:(309.026,252.569) - 49.1038x125.827
ID:547 BoundingBox:(142.164,246.545) - 25.342x49.6692
ID:527 BoundingBox:(352.946,253.432) - 38.4988x132.676
ID:528 BoundingBox:(311.299,250.306) - 49.3903x122.345
ID:539 BoundingBox:(413.188,251.055) - 35.6461x80.7242
ID:547 BoundingBox:(138.985,247.444) - 25.196x49.1037
ID:548 BoundingBox:(244.37,242.457) - 22.2019x59.2431
ID:550 BoundingBox:(213.188,248.894) - 23.012x57.207
ID:527 BoundingBox:(349.889,253.008) - 38.1608x133.03
ID:528 BoundingBox:(312.546,253.71) - 51.3807x125.079
ID:539 BoundingBox:(417.554,245.456) - 36.7746x84.6371
ID:547 BoundingBox:(142.724,244.925) - 25.6259x46.1753
ID:551 BoundingBox:(366.145,249.862) - 35.688x105.577
ID:552 BoundingBox:(597.935,238.233) - 45.315x131.091
ID:527 BoundingBox:(354.774,255.083) - 39.0781x129.244
ID:528 BoundingBox:(312.935,254.089) - 52.9145x127.403
ID:539 BoundingBox:(419.192,249.507) - 37.5795x85.3393
ID:547 BoundingBox:(140.453,244.899) - 25.6587x43.4483
ID:548 BoundingBox:(247.618,243.073) - 22.9149x61.1535
ID:550 BoundingBox:(219.097,248.437) - 22.9972x59.4802
ID:552 BoundingBox:(597.166,252.106) - 46.8991x134.763
ID:553 BoundingBox:(203.365,248.045) - 22.017x58.648
ID:527 BoundingBox:(356.993,260.318) - 38.4782x127.016
ID:528 BoundingBox:(313.318,256.115) - 50.9967x128.407
ID:539 BoundingBox:(421.557,249.526) - 37.7535x85.5609
ID:547 BoundingBox:(143.109,245.157) - 27.0711x43.4144
ID:548 BoundingBox:(245.997,250.318) - 22.7745x61.8166
ID:550 BoundingBox:(213.158,253.99) - 24.3906x61.3864
ID:552 BoundingBox:(605.365,271.61) - 46.916x137.92
