ID:1008 BoundingBox:(372.744,257.986) - 80.6114x186.397
ID:1030 BoundingBox:(1175,253.037) - 75.94x200.635
ID:1008 BoundingBox:(688.664,254.546) - 91.1145x213.081
ID:1024 BoundingBox:(749.694,241.43) - 69.5096x210.059
ID:1025 BoundingBox:(374.102,223.847) - 92.6174x214.059
ID:1026 BoundingBox:(516.966,168.204) - 37.1128x63.4269
ID:1027 BoundingBox:(306.602,243.964) - 70.142x172.904
ID:1028 BoundingBox:(539.787,167.206) - 32.1368x70.1218
ID:1030 BoundingBox:(1158.94,249.577) - 87.2061x212.959
ID:1008 BoundingBox:(700.854,255.861) - 88.6886x216.975
ID:1024 BoundingBox:(760.806,248.219) - 75.6909x218.443
ID:1025 BoundingBox:(388.351,229.389) - 88.394x214.674
ID:1026 BoundingBox:(523.213,166.895) - 39.2423x66.7501
ID:1027 BoundingBox:(309.042,238.682) - 80.0895x194.266
ID:1029 BoundingBox:(507.992,165.473) - 36.8602x48.0033
ID:1030 BoundingBox:(1124.21,240.868) - 99.4464x220.3
ID:1008 BoundingBox:(727.54,254.459) - 99.4342x213.407
ID:1025 BoundingBox:(399.689,237.004) - 86.301x213.143
ID:1026 BoundingBox:(523.619,166.527) - 40.6742x69.393
ID:1027 BoundingBox:(322.637,242.662) - 81.4037x201.117
ID:1030 BoundingBox:(1086.98,256.732) - 112.5x228.649
ID:1008 BoundingBox:(748.418,256.116) - 104.758x214.798
ID:1024 BoundingBox:(798.629,242.209) - 72.0841x205.548
ID:1025 BoundingBox:(424.581,232.316) - 86.3557x211.287
ID:1026 BoundingBox:(531.195,163.748) - 41.273x70.8381
ID:1027 BoundingBox:(336.604,237.319) - 80.7155x208.632
ID:1030 BoundingBox:(1054.24,260.773) - 121.234x232.034
ID:1008 BoundingBox:(763.587,256.483) - 110.71x219.489
ID:1024 BoundingBox:(815.454,247.985) - 72.8637x207.925
ID:1025 BoundingBox:(435.95,235.412) - 85.0037x202.246
ID:1026 BoundingBox:(530.38,167.735) - 36.4046x68.8178
ID:1027 BoundingBox:(350.824,238.213) - 83.562x209.695
ID:1030 BoundingBox:(1023.17,261.585) - 115.385x227.812
ID:1008 BoundingBox:(773.614,253.176) - 104.104x219.051
ID:1024 BoundingBox:(828.686,250.875) - 74.8916x209.826
ID:1025 BoundingBox:(438.803,232.693) - 88.3963x201.179
ID:1026 BoundingBox:(533.366,162.127) - 33.7404x66.8476
ID:1027 BoundingBox:(363.392,234.237) - 87.8088x220.141
ID:1030 BoundingBox:(989.665,256.989) - 109.165x218.31
ID:1008 BoundingBox:(791.078,251.196) - 100.627x218.264
ID:1024 BoundingBox:(846.579,247.108) - 72.3474x209.719
ID:1025 BoundingBox:(462.513,234.331) - 82.6421x195.685
ID:1026 BoundingBox:(542.961,160.9) - 31.9232x66.4611
ID:1027 BoundingBox:(372.517,233.03) - 85.1726x219.563
ID:1030 BoundingBox:(963.407,257.102) - 98.9894x214.741
ID:1031 BoundingBox:(525.319,165.908) - 46.092x45.576
ID:1008 BoundingBox:(804.224,251.555) - 106.774x216.055
ID:1024 BoundingBox:(863.413,245.962) - 72.8295x215.851
ID:1025 BoundingBox:(474.691,234.199) - 78.0533x196.669
ID:1026 BoundingBox:(546.923,163.04) - 31.5008x67.0485
ID:1027 BoundingBox:(379.88,233.58) - 85.6423x219.771
ID:1030 BoundingBox:(940.906,257.004) - 97.3531x216.347
ID:1031 BoundingBox:(525.711,166.869) - 39.17x51.5015
ID:1008 BoundingBox:(817.582,254.218) - 116.046x207.473
ID:1025 BoundingBox:(484.395,235.73) - 79.2521x195.192
ID:1026 BoundingBox:(539.063,169.263) - 31.2801x68.3742
ID:1027 BoundingBox:(390.393,236.78) - 89.4297x224.66
ID:1030 BoundingBox:(909.573,259.392) - 93.798x214.674
ID:1008 BoundingBox:(833.749,258.213) - 124.782x204.275
ID:1024 BoundingBox:(903.89,247.474) - 74.7801x217.076
ID:1025 BoundingBox:(499.144,238.424) - 75.1921x194.001
ID:1026 BoundingBox:(531.109,173.778) - 30.5811x67.4831
ID:1027 BoundingBox:(406.661,235.274) - 85.1942x224.417
ID:1031 BoundingBox:(542.133,163.3) - 37.8085x53.8826
ID:1024 BoundingBox:(920.68,245.618) - 78.3896x212.846
ID:1025 BoundingBox:(517.501,239.714) - 71.9518x198.27
ID:1027 BoundingBox:(417.254,239.545) - 81.8538x224.143
ID:1030 BoundingBox:(848.569,259.381) - 90.759x210.254
ID:1008 BoundingBox:(916.576,251.845) - 128.405x206.515
ID:1025 BoundingBox:(528.834,242.553) - 68.3799x196.251
ID:1027 BoundingBox:(430.207,245.207) - 83.3093x225.645
ID:1030 BoundingBox:(834.279,258.188) - 87.5647x197.888
ID:1008 BoundingBox:(913.562,254.11) - 127.895x213.293
ID:1024 BoundingBox:(955.419,233.761) - 78.1459x196.511
ID:1025 BoundingBox:(537.15,239.733) - 64.3591x193.221
ID:1027 BoundingBox:(435.488,239.51) - 85.0964x223.226
ID:1030 BoundingBox:(807.549,262.36) - 86.1277x192.965
ID:1008 BoundingBox:(928.779,255.155) - 126.168x217.955
ID:1024 BoundingBox:(979.285,247.218) - 79.7814x205.793
ID:1025 BoundingBox:(551.712,242.895) - 61.9069x196.054
ID:1027 BoundingBox:(455.029,236.986) - 82.0614x220.788
ID:1030 BoundingBox:(785.246,263.301) - 81.9699x195.939
ID:1008 BoundingBox:(963.361,256.022) - 139.774x222.002
ID:1025 BoundingBox:(570.23,241.305) - 67.6605x195.235
ID:1027 BoundingBox:(467.4,235.871) - 77.6693x220.891
ID:1030 BoundingBox:(768.007,258.792) - 77.9228x197.055
ID:1008 BoundingBox:(993.344,255.77) - 142.615x222.439
ID:1025 BoundingBox:(583.016,244.053) - 70.6641x198.922
ID:1027 BoundingBox:(478.601,234.19) - 78.3122x225.705
ID:1030 BoundingBox:(748.814,256.487) - 81.3846x198.656
ID:1008 BoundingBox:(1019.65,254.36) - 148.784x226.317
ID:1025 BoundingBox:(595.955,246.697) - 70.2466x197.185
ID:1027 BoundingBox:(493.833,237.973) - 80.7505x230.04
ID:1030 BoundingBox:(727.432,252.219) - 85.8247x196.658
ID:1008 BoundingBox:(1039.49,254.618) - 147.37x228.023
ID:1025 BoundingBox:(610.546,255.513) - 67.6456x198.841
ID:1027 BoundingBox:(506.132,238.647) - 80.1458x226.293
ID:1030 BoundingBox:(706.899,258.978) - 79.9623x194.481
ID:1008 BoundingBox:(1063.08,254.021) - 144.788x222.99
ID:1025 BoundingBox:(623.833,253.842) - 69.4567x198.427
ID:1027 BoundingBox:(519.833,241.789) - 77.592x223.808
ID:1030 BoundingBox:(684.261,252.511) - 74.6007x191.314
ID:1008 BoundingBox:(1092.75,252.382) - 153.314x225.331
ID:1027 BoundingBox:(532.674,244.826) - 75.6591x222.345
ID:1030 BoundingBox:(652.716,252.985) - 80.9644x197.803
ID:1008 BoundingBox:(1125.54,253.571) - 152.8x223.848
ID:1027 BoundingBox:(553.256,235.933) - 75.0024x215.553
ID:1030 BoundingBox:(649.907,250.766) - 83.4108x194.275
ID:1008 BoundingBox:(1146.52,248.986) - 154.043x218.516
ID:1025 BoundingBox:(674.834,247.754) - 73.6276x200.783
ID:1027 BoundingBox:(565.249,250.581) - 77.0949x218.354
ID:1030 BoundingBox:(620.597,245.199) - 74.1042x189.619
ID:1008 BoundingBox:(1166.35,249.915) - 144.245x221.501
ID:1025 BoundingBox:(684.315,246.59) - 71.6102x200.346
ID:1027 BoundingBox:(585.817,250.576) - 89.0052x218.874
ID:1008 BoundingBox:(1184.73,254.141) - 127.326x217.686
ID:1025 BoundingBox:(703.437,254.045) - 70.6591x201.073
ID:1027 BoundingBox:(594.957,248.161) - 88.8897x214.835
ID:1008 BoundingBox:(1200.1,249.321) - 107.235x219.097
ID:1025 BoundingBox:(716.922,254.882) - 81.1001x210.878
ID:1027 BoundingBox:(621.026,243.575) - 80.3533x213.042
ID:1030 BoundingBox:(567.659,254.193) - 78.3652x191.252
ID:1025 BoundingBox:(734.061,256.536) - 83.5514x206.839
ID:1027 BoundingBox:(634.35,245.87) - 82.7298x223.345
ID:1030 BoundingBox:(543.773,243.851) - 73.5721x184.695
ID:1025 BoundingBox:(750.978,255.965) - 85.9585x207.424
ID:1027 BoundingBox:(653.837,246.729) - 80.6624x222.678
ID:1030 BoundingBox:(526.15,237.175) - 71.3378x186.53
ID:1032 BoundingBox:(575.385,188.533) - 26.421x71.81
ID:1025 BoundingBox:(763.436,257.641) - 87.5536x210.567
ID:1027 BoundingBox:(671.263,243.478) - 80.5871x229.992
ID:1030 BoundingBox:(511.171,236.155) - 65.48x182.115
ID:1032 BoundingBox:(574.41,181.329) - 27.3749x68.5529
ID:1033 BoundingBox:(613.774,180.218) - 32.613x53.993
ID:1025 BoundingBox:(777.289,254.816) - 86.9019x214.896
ID:1027 BoundingBox:(686.44,247.564) - 90.2635x229.984
ID:1030 BoundingBox:(487.475,234.725) - 64.3917x186.505
ID:1032 BoundingBox:(572.625,185.527) - 27.4204x73.1284
ID:1033 BoundingBox:(601.854,179.47) - 29.4995x57.9534
ID:1034 BoundingBox:(586.917,176.957) - 24.929x66.003
ID:1035 BoundingBox:(543.729,179.822) - 19.845x71.179
ID:1036 BoundingBox:(559.099,182.795) - 21.41x84.429
ID:1025 BoundingBox:(797.147,251.362) - 87.6283x217.519
ID:1027 BoundingBox:(708.263,247.148) - 90.2142x235.88
ID:1030 BoundingBox:(467.259,236.834) - 75.2358x180.801
ID:1032 BoundingBox:(567.217,175.755) - 29.4637x75.6068
ID:1033 BoundingBox:(587.231,176.329) - 29.1009x60.1676
ID:1034 BoundingBox:(603.459,181.223) - 26.3618x74.6446
ID:1035 BoundingBox:(541.694,174.186) - 20.9307x69.0468
ID:1025 BoundingBox:(812.783,248.624) - 89.7144x219.297
ID:1027 BoundingBox:(724.389,245.169) - 87.6068x240.119
ID:1030 BoundingBox:(448.563,237.983) - 76.1965x181.07
ID:1033 BoundingBox:(589.36,178.561) - 30.6328x65.3352
ID:1034 BoundingBox:(611.091,177.53) - 27.9656x68.7953
ID:1035 BoundingBox:(533.734,172.407) - 22.4555x69.845
ID:1036 BoundingBox:(548.47,177.986) - 22.6523x82.7361
ID:1025 BoundingBox:(833.943,250.073) - 88.9591x224.415
ID:1027 BoundingBox:(743.004,242.96) - 91.3923x246.395
ID:1030 BoundingBox:(427.01,231.791) - 79.1559x188.075
ID:1032 BoundingBox:(554.413,177.486) - 34.7696x85.3222
ID:1033 BoundingBox:(578.248,176.912) - 28.7179x66.9774
ID:1034 BoundingBox:(603.85,172.501) - 30.7722x72.2588
ID:1035 BoundingBox:(535.122,170.755) - 24.1493x74.0825
ID:1025 BoundingBox:(861.145,250.365) - 86.3212x222.659
ID:1027 BoundingBox:(759.671,239.522) - 98.2274x254.108
ID:1030 BoundingBox:(407.922,235.937) - 80.2958x188.727
ID:1032 BoundingBox:(552.815,176.126) - 35.7178x85.8892
ID:1033 BoundingBox:(576.025,175.861) - 28.5969x69.2643
ID:1034 BoundingBox:(612.499,174.959) - 30.2725x66.4963
ID:1035 BoundingBox:(527.865,170.215) - 26.8018x76.9466
ID:1036 BoundingBox:(590.444,183.272) - 30.4858x86.8859
ID:1025 BoundingBox:(886.389,248.337) - 85.0158x223.083
ID:1027 BoundingBox:(776.904,240.114) - 99.8018x253.401
ID:1030 BoundingBox:(385.288,231.339) - 95.571x207.204
ID:1032 BoundingBox:(545.33,173.682) - 34.1944x80.5551
ID:1033 BoundingBox:(574.555,176.718) - 26.8384x67.8855
ID:1034 BoundingBox:(614.163,176.157) - 33.2924x66.7735
ID:1035 BoundingBox:(525.842,171.42) - 27.4069x74.1142
ID:1036 BoundingBox:(596.526,187.024) - 31.5915x83.0066
ID:1025 BoundingBox:(906.824,244.392) - 82.6603x221.965
ID:1027 BoundingBox:(795.639,244.332) - 101.191x252.919
ID:1030 BoundingBox:(370.834,222.274) - 105.288x218.293
ID:1032 BoundingBox:(552.687,176.92) - 34.8351x82.3115
ID:1033 BoundingBox:(550.965,169.274) - 26.27x67.7279
ID:1034 BoundingBox:(604.203,175.896) - 31.978x66.9176
ID:1035 BoundingBox:(526.176,171.99) - 27.0038x70.2386
ID:1036 BoundingBox:(586.555,181.695) - 31.6098x83.036
ID:1025 BoundingBox:(936.863,243.814) - 93.6631x217.512
ID:1027 BoundingBox:(817.837,240.674) - 102.259x257.07
ID:1030 BoundingBox:(355.481,217.578) - 98.4216x217.216
ID:1032 BoundingBox:(543.617,172.722) - 36.127x83.3589
ID:1034 BoundingBox:(608.336,177.037) - 35.2684x74.497
ID:1036 BoundingBox:(576.704,177.312) - 29.3355x80.021
ID:1025 BoundingBox:(967.726,249.592) - 109.292x215.988
ID:1027 BoundingBox:(842.974,236.439) - 107.375x251.727
ID:1030 BoundingBox:(343.296,227.978) - 90.9959x210.522
ID:1032 BoundingBox:(555.429,171.2) - 34.8571x81.9794
ID:1033 BoundingBox:(542.438,170.736) - 27.4016x68.7919
ID:1034 BoundingBox:(615.851,179.771) - 35.8384x76.7242
ID:1036 BoundingBox:(592.609,174.012) - 31.7844x76.7623
ID:1025 BoundingBox:(989.972,249.338) - 111.934x220.483
ID:1027 BoundingBox:(868.161,237.36) - 107.399x256.24
ID:1030 BoundingBox:(325.672,227.623) - 91.0248x206.35
ID:1032 BoundingBox:(568.441,178.891) - 35.9067x84.6205
ID:1033 BoundingBox:(547.961,178.262) - 31.8272x76.6135
ID:1034 BoundingBox:(616.163,182.887) - 35.248x76.8949
ID:1036 BoundingBox:(596.319,175.512) - 31.7939x73.4643
ID:1025 BoundingBox:(1022.2,245.95) - 118.607x214.259
ID:1027 BoundingBox:(890.598,237.439) - 104.728x258.993
ID:1030 BoundingBox:(314.828,233.541) - 90.3567x204.366
ID:1032 BoundingBox:(572.288,178.12) - 37.1753x87.0053
ID:1033 BoundingBox:(547.575,174.435) - 33.1146x78.3719
ID:1034 BoundingBox:(618.641,183.363) - 35.9117x79.6447
ID:1036 BoundingBox:(599.999,175.806) - 33.5251x72.1331
ID:1025 BoundingBox:(1045.21,236.979) - 112.331x212.79
ID:1027 BoundingBox:(916.126,237.969) - 111.814x256.442
ID:1030 BoundingBox:(298.665,236.085) - 85.9736x206.321
ID:1033 BoundingBox:(553.027,170.576) - 34.3637x79.4343
ID:1036 BoundingBox:(612.422,179.928) - 33.2816x73.4451
ID:1025 BoundingBox:(1073.46,238.192) - 104.764x208.756
ID:1027 BoundingBox:(947.286,237.134) - 110.166x260.111
ID:1030 BoundingBox:(285.075,231.198) - 82.562x197.095
ID:1032 BoundingBox:(587.743,176.807) - 37.6531x81.9347
ID:1033 BoundingBox:(558.312,177.68) - 35.5026x81.1133
ID:1034 BoundingBox:(620.415,185.872) - 37.0259x84.4983
ID:1025 BoundingBox:(1101.99,236.318) - 100.493x201.559
ID:1027 BoundingBox:(980.033,232.047) - 114.621x263.011
ID:1032 BoundingBox:(590.933,181.293) - 35.3086x80.8227
ID:1033 BoundingBox:(557.703,172.882) - 35.915x80.9207
ID:1036 BoundingBox:(623.17,187.839) - 33.8923x76.6701
ID:1025 BoundingBox:(1137.19,239.001) - 97.5487x198.224
ID:1027 BoundingBox:(1004.34,231.65) - 115.9x266.152
ID:1032 BoundingBox:(580.615,179.961) - 34.8512x81.4652
ID:1033 BoundingBox:(556.526,172.25) - 34.6576x81.3729
ID:1036 BoundingBox:(631.259,192.637) - 35.1415x76.3658
ID:1025 BoundingBox:(1172.06,240.447) - 96.032x206.256
ID:1027 BoundingBox:(1040.46,229.311) - 121.584x271.798
ID:1032 BoundingBox:(588.351,184.372) - 34.6031x75.3936
ID:1033 BoundingBox:(556.923,175.136) - 34.8066x79.1881
ID:1034 BoundingBox:(628.554,195.649) - 41.1817x88.2218
ID:1025 BoundingBox:(1195.55,245.661) - 85.3974x210.804
ID:1027 BoundingBox:(1073.59,232.982) - 122.026x271.667
ID:1032 BoundingBox:(574.633,180.879) - 34.4029x77.5503
ID:1033 BoundingBox:(548.929,175.525) - 34.0991x76.7877
ID:1034 BoundingBox:(601.129,188.822) - 41.4431x90.5325
ID:1036 BoundingBox:(637.908,191.485) - 35.0601x78.0913
ID:1027 BoundingBox:(1107.93,233.164) - 126.393x273.384
ID:1032 BoundingBox:(576.554,174.599) - 33.9061x76.5552
ID:1033 BoundingBox:(554.367,174.735) - 33.9443x76.0159
ID:1036 BoundingBox:(643.806,191.602) - 38.3881x86.7617
ID:1027 BoundingBox:(1145.31,227.867) - 131.54x270.538
ID:1032 BoundingBox:(581.521,179.509) - 33.38x79.2793
ID:1033 BoundingBox:(560.87,177.182) - 33.7622x78.4392
ID:1036 BoundingBox:(649.76,198.156) - 41.5684x92.5469
ID:1027 BoundingBox:(1175.51,237.046) - 120.926x267.902
ID:1032 BoundingBox:(584.698,180.525) - 32.585x79.8301
ID:1033 BoundingBox:(562.245,178.661) - 35.8073x79.0589
ID:1036 BoundingBox:(658.045,198.932) - 45.9186x97.2356
ID:1027 BoundingBox:(1199.35,252.99) - 102.128x259.888
ID:1032 BoundingBox:(582.984,177.232) - 33.586x83.4899
ID:1033 BoundingBox:(562.213,177.472) - 34.3757x78.5005
ID:1036 BoundingBox:(661.092,202.089) - 46.8557x101.364
ID:1032 BoundingBox:(578.365,179.85) - 34.7223x85.3251
ID:1033 BoundingBox:(556.783,178.524) - 32.4019x78.8147
ID:1036 BoundingBox:(662.943,201.944) - 48.4377x107.166
ID:1032 BoundingBox:(586.105,181.888) - 35.7393x86.6152
ID:1033 BoundingBox:(561.306,175.661) - 31.1438x76.6686
ID:1036 BoundingBox:(667.191,201.642) - 48.9182x109.835
ID:1037 BoundingBox:(608.731,187.696) - 31.063x80.218
ID:1032 BoundingBox:(588.064,180.251) - 37.129x90.15
ID:1033 BoundingBox:(561.49,173.882) - 30.5135x75.7261
ID:1036 BoundingBox:(670.99,203.901) - 49.11x110.548
ID:1037 BoundingBox:(611.408,190.305) - 30.8871x75.2777
ID:1032 BoundingBox:(590.476,178.216) - 34.771x90.3517
ID:1033 BoundingBox:(568.353,179.205) - 30.5413x76.6331
ID:1036 BoundingBox:(674.402,205.841) - 49.1323x110.63
ID:1037 BoundingBox:(612.852,189.114) - 28.956x70.6417
ID:1038 BoundingBox:(553.292,176.481) - 28.552x68.253
ID:1033 BoundingBox:(564.888,175.746) - 30.4655x75.427
ID:1036 BoundingBox:(679.831,205.12) - 49.4239x109.824
ID:1037 BoundingBox:(607.702,186.357) - 29.2754x73.4287
ID:1032 BoundingBox:(574.256,183.851) - 41.0363x94.9912
ID:1036 BoundingBox:(685.812,205.863) - 50.896x110.633
ID:1037 BoundingBox:(608.597,180.298) - 29.1317x74.4461
ID:1033 BoundingBox:(569.243,175.657) - 32.4074x78.4343
ID:1036 BoundingBox:(694.447,204.571) - 50.7987x108.295
ID:1037 BoundingBox:(610.959,176.365) - 28.1503x71.2947
ID:1032 BoundingBox:(573.652,185.089) - 40.9095x94.603
ID:1036 BoundingBox:(700.925,206.51) - 52.7198x112.479
ID:1037 BoundingBox:(614.889,180.019) - 29.3678x70.1631
ID:1033 BoundingBox:(569.885,183.721) - 32.5609x79.8716
ID:1036 BoundingBox:(712.516,211.635) - 53.7442x112.496
ID:1037 BoundingBox:(614.516,189.671) - 29.8836x71.8396
ID:1032 BoundingBox:(572.664,181.714) - 41.5506x92.6743
ID:1036 BoundingBox:(716.378,213.06) - 53.3681x113.597
ID:1037 BoundingBox:(620.715,180.62) - 28.8588x69.0231
ID:1032 BoundingBox:(571.965,182.267) - 40.3431x94.1001
ID:1036 BoundingBox:(722.691,216.676) - 52.155x121.245
ID:1037 BoundingBox:(623.686,177.323) - 30.5137x70.7502
ID:1039 BoundingBox:(686.096,191.445) - 31.969x82.845
ID:1032 BoundingBox:(575.392,183.944) - 39.2518x93.3997
ID:1036 BoundingBox:(730.284,216.633) - 56.1413x123.531
ID:1037 BoundingBox:(623.309,183.855) - 31.9225x72.956
ID:1039 BoundingBox:(683.718,194.948) - 38.4354x94.4716
ID:1032 BoundingBox:(575.944,182.759) - 39.1143x96.1463
ID:1036 BoundingBox:(736.697,219.997) - 56.2493x127.478
ID:1037 BoundingBox:(630.934,184.515) - 31.3663x73.2022
ID:1039 BoundingBox:(688.386,200.881) - 34.0706x87.9125
ID:1032 BoundingBox:(577.015,185.393) - 45.697x100.297
ID:1036 BoundingBox:(741.169,222.8) - 62.3889x140.636
ID:1037 BoundingBox:(635.409,187.446) - 31.2471x72.6251
ID:1039 BoundingBox:(695.194,195.182) - 33.5032x87.0173
ID:1032 BoundingBox:(578.41,180.72) - 50.6695x98.9022
ID:1036 BoundingBox:(748.617,223.601) - 62.2596x141.781
ID:1037 BoundingBox:(636.547,184.014) - 34.0558x80.8836
ID:1039 BoundingBox:(693.391,187.614) - 32.7436x86.7983
ID:1032 BoundingBox:(576.777,180.697) - 48.9626x102.017
ID:1036 BoundingBox:(762.166,221.498) - 62.8417x151.925
ID:1037 BoundingBox:(639.94,189.375) - 33.0737x81.7215
ID:1039 BoundingBox:(698.163,189.142) - 31.1083x83.743
ID:1032 BoundingBox:(581.026,182.748) - 48.1089x103.16
ID:1036 BoundingBox:(769.762,215.574) - 66.9423x158.339
ID:1037 BoundingBox:(635.721,187.395) - 33.9896x81.5378
ID:1039 BoundingBox:(696.258,189.264) - 33.5078x82.1119
ID:1040 BoundingBox:(651.117,190.924) - 31.233x72.515
ID:1032 BoundingBox:(580.905,186.198) - 51.5764x103.572
ID:1036 BoundingBox:(772.121,224.666) - 66.5083x164.68
ID:1037 BoundingBox:(643.572,193.142) - 36.1902x84.9623
ID:1039 BoundingBox:(699.806,195.049) - 34.0061x78.0252
ID:1040 BoundingBox:(666.165,186.423) - 29.4688x75.3911
ID:1032 BoundingBox:(589.861,184.278) - 48.8007x105.751
ID:1036 BoundingBox:(781.991,225.015) - 65.5374x168.27
ID:1037 BoundingBox:(648.567,191.589) - 35.7121x86.7031
ID:1039 BoundingBox:(706.159,191.342) - 35.6277x84.9605
ID:1032 BoundingBox:(591.313,178.634) - 46.646x107.047
ID:1036 BoundingBox:(790.874,224.362) - 66.5088x169.681
ID:1037 BoundingBox:(652.916,192.748) - 36.543x88.1556
ID:1039 BoundingBox:(707.831,190.662) - 34.9482x82.4951
ID:1032 BoundingBox:(590.829,181.362) - 46.287x110.969
ID:1036 BoundingBox:(801.33,226.559) - 65.1178x172.708
ID:1037 BoundingBox:(655.851,190.889) - 36.2343x88.4904
ID:1039 BoundingBox:(712.172,196.183) - 35.4209x85.855
ID:1032 BoundingBox:(592.631,185.276) - 47.8433x112.435
ID:1036 BoundingBox:(815.206,232.713) - 63.6149x176.273
ID:1037 BoundingBox:(650.932,196.234) - 35.6925x90.6494
ID:1039 BoundingBox:(710.276,193.126) - 39.4271x87.0508
ID:1032 BoundingBox:(596.606,186.708) - 46.6763x112.142
ID:1036 BoundingBox:(817.528,235.011) - 66.2294x179.927
ID:1037 BoundingBox:(656.335,194.341) - 35.5905x91.4828
ID:1039 BoundingBox:(722.523,191.465) - 39.0772x84.6305
ID:1032 BoundingBox:(599.263,190.334) - 49.157x112.644
ID:1036 BoundingBox:(826.59,237.09) - 65.0935x184.348
ID:1037 BoundingBox:(658.2,193.946) - 37.0188x94.3517
ID:1039 BoundingBox:(720.492,186.982) - 37.7838x84.3353
ID:1032 BoundingBox:(603.974,190.681) - 51.5765x112.403
ID:1036 BoundingBox:(841.025,240.145) - 65.0976x188.187
ID:1037 BoundingBox:(657.011,196.147) - 37.6518x96.7558
ID:1039 BoundingBox:(725.838,196.545) - 38.4517x84.2827
ID:1032 BoundingBox:(609.239,189.783) - 51.2713x114.225
