ID:623 BoundingBox:(178.584,245.184) - 47.1433x139.416
ID:630 BoundingBox:(310.727,233.399) - 20.6181x61.8089
ID:631 BoundingBox:(331.632,235.289) - 23.4602x63.1995
ID:623 BoundingBox:(248.157,259.645) - 84.9305x219.877
ID:627 BoundingBox:(128.006,257.786) - 82.6043x221.576
ID:628 BoundingBox:(357.545,233.289) - 27.7434x62.1914
ID:630 BoundingBox:(314.514,233.522) - 20.1879x63.7489
ID:631 BoundingBox:(341.939,234.201) - 22.5088x62.0549
ID:632 BoundingBox:(195.137,234.351) - 22.834x82.085
ID:623 BoundingBox:(256.101,252.696) - 84.3081x226.424
ID:627 BoundingBox:(128.097,256.574) - 84.7653x226.019
ID:628 BoundingBox:(364.592,232.511) - 28.1992x64.1122
ID:629 BoundingBox:(313.606,234.782) - 24.7087x65.377
ID:631 BoundingBox:(346.114,231.011) - 22.7869x62.7467
ID:623 BoundingBox:(257.574,254.767) - 85.5737x228.074
ID:627 BoundingBox:(127.036,252.743) - 88.1288x230.053
ID:629 BoundingBox:(312.761,226.876) - 27.1616x78.4267
ID:630 BoundingBox:(322.853,230.087) - 21.686x67.1965
ID:632 BoundingBox:(207.408,227.43) - 22.8058x74.0986
ID:623 BoundingBox:(262.421,256.077) - 89.913x235.783
ID:627 BoundingBox:(132.987,254.01) - 93.1568x234.146
ID:629 BoundingBox:(318.143,225.06) - 27.9398x85.599
ID:632 BoundingBox:(209.284,225.193) - 22.0278x74.2569
ID:633 BoundingBox:(16.2243,193.469) - 28.7391x90.326
ID:623 BoundingBox:(264.546,256.446) - 90.0316x240.956
ID:627 BoundingBox:(129.003,249.924) - 94.0696x236.912
ID:633 BoundingBox:(17.3985,197.574) - 30.3386x91.0004
ID:634 BoundingBox:(27.9894,296.749) - 32.0487x92.396
ID:623 BoundingBox:(263.359,257.769) - 94.2072x242.302
ID:627 BoundingBox:(129.089,251.186) - 97.3696x243.961
ID:633 BoundingBox:(18.1246,191.317) - 29.9735x86.0608
ID:634 BoundingBox:(22.8008,290.573) - 33.5596x104.394
ID:623 BoundingBox:(265.83,254.605) - 99.1022x248.13
ID:627 BoundingBox:(121.183,248.486) - 99.4107x252.264
ID:633 BoundingBox:(17.7453,184.9) - 30.872x86.0233
ID:634 BoundingBox:(21.3076,251.147) - 31.5241x100.295
ID:623 BoundingBox:(266.094,250.52) - 98.1767x252.521
ID:627 BoundingBox:(118.036,246.649) - 102.463x262.759
ID:633 BoundingBox:(17.0155,182.548) - 31.4379x86.3976
ID:634 BoundingBox:(17.375,265.315) - 32.6865x112.881
ID:635 BoundingBox:(218.277,226.63) - 31.013x83.91
ID:623 BoundingBox:(271.787,252.462) - 104.106x262.166
ID:627 BoundingBox:(119.256,251.412) - 106.054x269.196
ID:633 BoundingBox:(15.7447,197.856) - 32.5909x97.6227
ID:634 BoundingBox:(20.5821,265.807) - 35.9059x121.777
ID:636 BoundingBox:(132.056,134.215) - 45.048x51.474
ID:623 BoundingBox:(274.015,250.414) - 108.484x266.446
ID:627 BoundingBox:(116.392,253.207) - 108.25x268.07
ID:634 BoundingBox:(18.2063,257.814) - 37.7901x137.224
ID:623 BoundingBox:(277.959,253.735) - 115.27x279.123
ID:627 BoundingBox:(117.566,257.515) - 114.977x276.572
ID:634 BoundingBox:(19.0573,249.005) - 40.4779x155.577
ID:623 BoundingBox:(278.373,261.48) - 119.292x284.043
ID:627 BoundingBox:(115.447,259.461) - 116.067x282.473
ID:634 BoundingBox:(19.6639,247.381) - 42.8211x175.46
ID:623 BoundingBox:(281.517,261.427) - 122.318x295.095
ID:627 BoundingBox:(115.381,260.597) - 117.313x289.047
ID:634 BoundingBox:(17.2274,251.748) - 40.3121x170.365
ID:623 BoundingBox:(289.954,265.449) - 123.948x298.031
ID:627 BoundingBox:(116.454,261.752) - 124.926x293.866
ID:634 BoundingBox:(18.821,248.592) - 41.2764x176.961
ID:623 BoundingBox:(288.857,264.201) - 126.056x307.611
ID:627 BoundingBox:(119.242,256.387) - 127.47x305.344
ID:634 BoundingBox:(19.8044,254.735) - 41.8882x167.486
ID:637 BoundingBox:(13.3098,172.243) - 26.6196x93.725
ID:638 BoundingBox:(160.862,144.788) - 40.481x100.353
ID:623 BoundingBox:(289.486,265.571) - 129.641x314.306
ID:627 BoundingBox:(117.538,258.667) - 133.916x312.987
ID:634 BoundingBox:(20.1576,252.772) - 42.2603x165.218
ID:638 BoundingBox:(165.054,134.594) - 36.0003x85.8182
ID:623 BoundingBox:(292.035,266.378) - 129.937x322.332
ID:627 BoundingBox:(116.306,249.175) - 139.928x316.115
ID:634 BoundingBox:(17.8625,257.437) - 40.1407x158.398
ID:638 BoundingBox:(164.245,132.908) - 35.8376x87.0839
ID:623 BoundingBox:(303.631,263.656) - 131.052x329.831
ID:627 BoundingBox:(119.458,252.424) - 143.039x328.217
ID:638 BoundingBox:(166.571,136.469) - 38.8529x90.2067
ID:639 BoundingBox:(421.504,223.531) - 30.294x76.216
ID:623 BoundingBox:(310.513,261.327) - 134.482x338.889
ID:627 BoundingBox:(124.127,253.502) - 144.377x340.7
ID:634 BoundingBox:(14.782,178.993) - 36.5714x147.285
ID:638 BoundingBox:(170.992,133.668) - 42.9812x93.8939
ID:639 BoundingBox:(432.858,223.362) - 32.7561x80.0462
ID:640 BoundingBox:(403.018,218.529) - 27.766x69.544
ID:641 BoundingBox:(375.411,222.264) - 19.58x80.013
ID:623 BoundingBox:(318.706,265.5) - 130.626x347.642
ID:627 BoundingBox:(127.585,251.997) - 141.913x348.614
ID:634 BoundingBox:(15.0601,168.516) - 33.7327x139.571
ID:638 BoundingBox:(179.962,140.967) - 50.5745x114.806
ID:639 BoundingBox:(440.994,226.79) - 31.0739x80.1027
ID:640 BoundingBox:(412.182,223.404) - 27.1543x70.7622
ID:641 BoundingBox:(385.783,221.716) - 26.7681x90.1666
ID:642 BoundingBox:(399.993,226.766) - 20.973x69.93
ID:623 BoundingBox:(331.444,264.009) - 132.329x357.391
ID:627 BoundingBox:(137.935,259.657) - 146.511x357.941
ID:634 BoundingBox:(19.5056,177.907) - 36.5135x135.168
ID:638 BoundingBox:(187.335,163.113) - 59.9546x144.881
ID:639 BoundingBox:(445.774,229.814) - 29.2105x77.4245
ID:640 BoundingBox:(427.974,227.741) - 28.8052x79.8562
ID:641 BoundingBox:(391.277,226.41) - 26.2389x91.9887
ID:623 BoundingBox:(343.704,265.635) - 137.479x364.652
ID:627 BoundingBox:(146.859,258.81) - 145.925x364.753
ID:634 BoundingBox:(22.7696,183.12) - 40.5551x134.662
ID:638 BoundingBox:(197.365,143.244) - 52.3187x132.316
ID:639 BoundingBox:(461.766,230.506) - 28.416x76.7654
ID:640 BoundingBox:(444.398,227.65) - 26.4947x78.4624
ID:641 BoundingBox:(402.377,216.16) - 27.4815x100.254
ID:642 BoundingBox:(430.897,222.655) - 23.5798x76.4144
ID:623 BoundingBox:(353.534,265.512) - 140.993x373.772
ID:627 BoundingBox:(151.996,256.727) - 147.994x377.416
ID:634 BoundingBox:(27.499,195.118) - 42.928x146.457
ID:638 BoundingBox:(196.755,131.973) - 50.5974x116.092
ID:639 BoundingBox:(469.264,228.904) - 28.8846x76.9455
ID:641 BoundingBox:(408.338,217.321) - 31.3826x112.798
ID:642 BoundingBox:(440.955,223.938) - 26.2477x86.0483
ID:623 BoundingBox:(361.62,266.34) - 143.945x387.728
ID:627 BoundingBox:(150.923,252.804) - 150.674x388.78
ID:634 BoundingBox:(28.9418,189.866) - 44.7998x145.841
ID:638 BoundingBox:(203.869,125.73) - 47.3757x103.083
ID:639 BoundingBox:(475.548,230.067) - 29.3749x78.9553
ID:641 BoundingBox:(413.956,215.779) - 36.1034x123.796
ID:642 BoundingBox:(444.502,223.526) - 29.5459x95.3287
ID:623 BoundingBox:(370.446,266.655) - 148.592x393.383
ID:627 BoundingBox:(149.11,247.687) - 151.828x402.097
ID:634 BoundingBox:(28.5966,186.591) - 46.6886x144.238
ID:638 BoundingBox:(209.536,134.938) - 50.2403x120.375
ID:640 BoundingBox:(472.231,229.502) - 26.7513x77.8511
ID:641 BoundingBox:(417.487,220.811) - 37.21x131.049
ID:642 BoundingBox:(444.841,222.857) - 35.9691x102.183
ID:623 BoundingBox:(372.67,267.021) - 155.722x405.256
ID:627 BoundingBox:(153.705,255.744) - 155.833x410.061
ID:634 BoundingBox:(28.5566,190.043) - 48.7002x148.672
ID:638 BoundingBox:(211.103,139.484) - 53.6503x133.348
ID:639 BoundingBox:(484.252,227.712) - 31.2324x83.5677
ID:641 BoundingBox:(426.738,220.45) - 37.6526x132.337
ID:642 BoundingBox:(453.359,222.73) - 35.4082x99.5961
ID:623 BoundingBox:(374.342,269.72) - 160.171x411.069
ID:627 BoundingBox:(149.438,253.833) - 158.32x423.33
ID:634 BoundingBox:(28.9063,193.574) - 51.8615x154.949
ID:638 BoundingBox:(210.241,141.957) - 56.8346x145.395
ID:642 BoundingBox:(451.782,218.851) - 38.3614x102.043
ID:623 BoundingBox:(372.483,267.904) - 157.382x416.872
ID:627 BoundingBox:(145.294,256.703) - 165.663x428.518
ID:634 BoundingBox:(25.9642,186.086) - 51.2718x154.524
ID:623 BoundingBox:(376.23,266.792) - 159.233x421.938
ID:627 BoundingBox:(139.911,246.449) - 170.079x438.973
ID:634 BoundingBox:(22.4092,171.961) - 48.7548x147.543
ID:623 BoundingBox:(373.38,265.457) - 161.052x426.352
ID:627 BoundingBox:(137.535,249.615) - 176.526x435.808
ID:634 BoundingBox:(20.999,172.178) - 46.3906x143.607
ID:623 BoundingBox:(379.066,261.572) - 165.337x431.472
ID:627 BoundingBox:(134.828,250.938) - 184.209x435.576
ID:634 BoundingBox:(19.8998,169.517) - 44.5347x143.443
ID:643 BoundingBox:(198.522,124.11) - 56.554x136.327
ID:644 BoundingBox:(295.246,214.727) - 41.442x68.41
ID:623 BoundingBox:(375.838,258.432) - 170.224x433.86
ID:627 BoundingBox:(131.35,248.822) - 191.323x439.447
ID:634 BoundingBox:(18.3874,165.49) - 40.921x140.543
ID:623 BoundingBox:(374.274,249.197) - 168.609x445.171
ID:627 BoundingBox:(133.579,246.748) - 202.1x443.829
ID:634 BoundingBox:(19.2873,165.657) - 39.6469x138.96
ID:645 BoundingBox:(43.3379,255.979) - 78.7722x391.686
ID:623 BoundingBox:(380.045,254.426) - 169.416x446.795
ID:627 BoundingBox:(133.199,242.224) - 208.7x449.759
ID:634 BoundingBox:(18.76,163.646) - 37.363x138.173
ID:623 BoundingBox:(386.866,255.018) - 171.901x449.226
ID:627 BoundingBox:(133.75,240.949) - 213.926x452.448
ID:634 BoundingBox:(18.4485,159.733) - 35.6908x132.44
ID:623 BoundingBox:(390.296,246.81) - 172.776x457.915
ID:627 BoundingBox:(126.639,241.582) - 216.893x458.265
ID:634 BoundingBox:(18.6523,160.822) - 35.1949x131.596
ID:623 BoundingBox:(387.815,250.191) - 171.997x458.828
ID:627 BoundingBox:(121.878,242.095) - 219.138x459.843
ID:634 BoundingBox:(22.8597,154.673) - 36.6163x128.808
ID:623 BoundingBox:(388.633,248.559) - 174.946x462.111
ID:627 BoundingBox:(126.23,238.72) - 221.592x466.717
ID:634 BoundingBox:(22.2076,152.861) - 36.9266x126.271
ID:623 BoundingBox:(396.277,248.55) - 170.967x463.688
ID:627 BoundingBox:(125.468,238.447) - 223.684x472.499
ID:634 BoundingBox:(22.3844,147.788) - 38.9234x122.12
ID:646 BoundingBox:(38.3137,265.677) - 69.1378x366.286
ID:623 BoundingBox:(402.956,246.242) - 170.535x466.864
ID:627 BoundingBox:(128.097,235.882) - 223.666x474.478
ID:634 BoundingBox:(19.129,154.182) - 37.6385x124.928
ID:623 BoundingBox:(404.628,243.456) - 175.872x469.804
ID:627 BoundingBox:(131.787,235.001) - 224.915x475.967
ID:634 BoundingBox:(17.6911,155.07) - 36.7833x127.909
ID:623 BoundingBox:(405.987,243.327) - 177.619x470.268
ID:627 BoundingBox:(125.969,236.091) - 226.855x475.955
ID:634 BoundingBox:(19.5346,151.194) - 37.986x125.18
ID:646 BoundingBox:(202.348,212.842) - 92.7473x418.085
ID:623 BoundingBox:(407.401,240.471) - 181.421x475.147
ID:627 BoundingBox:(128.458,240.164) - 233.107x476.371
ID:634 BoundingBox:(17.6679,150.584) - 36.8558x127.786
ID:647 BoundingBox:(203.172,315.955) - 38.95x145.286
ID:623 BoundingBox:(407.837,239.423) - 182.317x478.467
ID:627 BoundingBox:(128.661,241.387) - 238.405x477.357
ID:634 BoundingBox:(17.7011,149.337) - 36.6132x127.173
ID:646 BoundingBox:(208.736,173.414) - 102.992x365.795
ID:647 BoundingBox:(203.553,328.354) - 37.7167x136.506
ID:623 BoundingBox:(417.758,245.212) - 194.235x475.26
ID:627 BoundingBox:(128.771,242.676) - 231.494x474.739
ID:634 BoundingBox:(17.3674,150.63) - 36.1559x128.817
ID:646 BoundingBox:(215.341,170.403) - 101.12x349.672
ID:647 BoundingBox:(205.511,328.432) - 37.2173x138.349
ID:623 BoundingBox:(419.598,249.927) - 187.047x471.505
ID:627 BoundingBox:(133.773,242.034) - 229.446x462.495
ID:634 BoundingBox:(16.1501,149.66) - 34.8574x128.773
ID:623 BoundingBox:(423.89,249.187) - 205.342x470.481
ID:627 BoundingBox:(136.021,242.368) - 231.428x456.258
ID:634 BoundingBox:(14.5481,141.636) - 33.1518x116.743
ID:646 BoundingBox:(216.598,164.405) - 100.485x340.667
ID:623 BoundingBox:(436.339,246.5) - 213.262x472.037
ID:627 BoundingBox:(139.608,237.651) - 235.435x451.544
ID:634 BoundingBox:(14.6282,144.252) - 32.0779x116.888
ID:623 BoundingBox:(433.673,235.944) - 217.837x464.105
ID:627 BoundingBox:(145.673,231.126) - 241.81x447.295
ID:634 BoundingBox:(13.5673,139.424) - 30.6865x108.182
ID:623 BoundingBox:(434.009,241.155) - 219.936x467.517
ID:627 BoundingBox:(148.017,231.249) - 246.841x446.152
ID:634 BoundingBox:(14.5003,142.929) - 30.2638x112.61
ID:648 BoundingBox:(511.666,219.627) - 38.128x139.107
ID:623 BoundingBox:(431.644,243.585) - 218.651x469.505
ID:627 BoundingBox:(149.438,230.576) - 250.818x441.783
ID:634 BoundingBox:(13.1137,138.987) - 28.2424x105.339
ID:648 BoundingBox:(514.512,211.139) - 35.5606x142.128
ID:623 BoundingBox:(434.602,240.773) - 217.642x474.018
ID:627 BoundingBox:(141.804,229.18) - 250.373x438.903
ID:649 BoundingBox:(206.097,153.067) - 111.783x291.544
ID:623 BoundingBox:(437.172,242.966) - 218.626x474.685
ID:627 BoundingBox:(140.707,231.203) - 248.287x437.828
ID:623 BoundingBox:(441.777,241.226) - 216.746x477.22
ID:627 BoundingBox:(143.654,230.15) - 254.405x436.421
ID:623 BoundingBox:(437.613,245.692) - 218.776x474.763
ID:627 BoundingBox:(143.06,233.529) - 254.188x436.193
ID:650 BoundingBox:(305.372,208.242) - 23.648x69.527
ID:623 BoundingBox:(440.012,246.286) - 221.504x473.938
ID:627 BoundingBox:(143.436,232.154) - 258.326x435.775
ID:650 BoundingBox:(309.206,219.227) - 26.9502x73.5579
ID:623 BoundingBox:(441.551,241.857) - 219.238x477.104
ID:627 BoundingBox:(141.202,234.924) - 258.428x435.672
ID:650 BoundingBox:(308.632,219.603) - 27.3084x73.0849
ID:651 BoundingBox:(212.49,144.449) - 110.646x286.54
ID:623 BoundingBox:(432.86,245.119) - 218.727x475.361
ID:627 BoundingBox:(142.838,235.864) - 260.143x434.373
ID:650 BoundingBox:(308.533,210.677) - 27.4682x71.4268
ID:652 BoundingBox:(516.892,235.442) - 28.552x142.78
ID:653 BoundingBox:(588.596,220.049) - 24.721x54.955
ID:654 BoundingBox:(23.3932,304.997) - 29.8723x157.633
ID:623 BoundingBox:(435.322,244.99) - 222.422x475.251
ID:627 BoundingBox:(143.737,237.457) - 262.067x434.795
ID:650 BoundingBox:(308.047,206.98) - 27.4693x67.4113
ID:651 BoundingBox:(217.02,155.755) - 107.482x290.379
ID:654 BoundingBox:(23.0585,302.068) - 30.1945x159.692
ID:623 BoundingBox:(432.899,245.049) - 218.766x475.015
ID:627 BoundingBox:(149.671,234.687) - 258.254x444.529
ID:650 BoundingBox:(308.186,205.86) - 28.1774x66.3903
ID:651 BoundingBox:(217.301,163.634) - 107.097x294.73
ID:652 BoundingBox:(514.107,213.806) - 35.9286x156.237
ID:654 BoundingBox:(23.6279,302.225) - 30.7238x163.299
ID:623 BoundingBox:(431.09,255.331) - 215.573x465.494
ID:627 BoundingBox:(148.999,232.406) - 255.578x449.181
ID:650 BoundingBox:(310.066,209.08) - 30.8162x72.0018
ID:651 BoundingBox:(218.799,165.603) - 108.889x299.501
ID:623 BoundingBox:(425.201,250.377) - 211.873x466.571
ID:627 BoundingBox:(150.116,230.371) - 261.88x444.172
ID:650 BoundingBox:(314.254,218.37) - 37.4635x85.7737
ID:651 BoundingBox:(224.631,185.267) - 107.147x321.9
ID:623 BoundingBox:(427.295,243.396) - 202.394x470.886
ID:627 BoundingBox:(149.598,231.178) - 265.582x440.455
ID:650 BoundingBox:(315.155,216.43) - 41.4943x91.1346
ID:651 BoundingBox:(223.491,172.931) - 110.176x316.41
ID:623 BoundingBox:(428.387,240.743) - 197.696x474.457
ID:627 BoundingBox:(148.938,233.932) - 267.704x438.857
ID:650 BoundingBox:(315.804,216.767) - 41.6434x92.0378
ID:651 BoundingBox:(220.84,169.278) - 111.707x314.919
ID:623 BoundingBox:(423.051,257.163) - 202.841x458.605
ID:627 BoundingBox:(149.886,232.582) - 268.445x436.401
ID:650 BoundingBox:(311.642,218.069) - 40.4661x92.5907
ID:623 BoundingBox:(422.003,250.82) - 205.061x461.808
ID:627 BoundingBox:(147.006,234.918) - 266.568x434.572
ID:650 BoundingBox:(310.039,210.66) - 39.4196x81.9509
ID:651 BoundingBox:(222.211,172.63) - 113.114x319.78
ID:655 BoundingBox:(480.625,127.344) - 221.919x205.143
ID:656 BoundingBox:(12.9537,120.559) - 24.6959x69.0983
ID:623 BoundingBox:(415.622,253.532) - 205.397x459.694
ID:627 BoundingBox:(144.153,238.382) - 262.663x434.47
ID:651 BoundingBox:(221.731,171.892) - 113.661x323.613
ID:655 BoundingBox:(476.059,128.325) - 225.253x211.848
ID:656 BoundingBox:(13.0901,136.744) - 26.4098x79.1678
ID:623 BoundingBox:(414.715,254.9) - 214.168x457.736
ID:627 BoundingBox:(150.215,238.286) - 254.788x434.615
ID:655 BoundingBox:(476.565,124.784) - 215.747x201.574
ID:656 BoundingBox:(13.9264,144.272) - 29.2096x99.9254
ID:623 BoundingBox:(407.113,265.003) - 216.654x447.814
ID:627 BoundingBox:(146.599,237.016) - 249.871x434.767
ID:623 BoundingBox:(415.56,255.005) - 213.383x452.403
ID:651 BoundingBox:(211.84,214.984) - 123.13x367.153
ID:655 BoundingBox:(499.576,135.567) - 202.148x205.702
ID:623 BoundingBox:(419.626,246.974) - 207.313x458.791
ID:627 BoundingBox:(148.064,234.555) - 248.839x434.356
ID:623 BoundingBox:(418.285,251.831) - 209.413x457.521
ID:627 BoundingBox:(148.566,233.521) - 248.512x433.637
ID:655 BoundingBox:(521.327,208.848) - 110.982x145.156
ID:657 BoundingBox:(13.8341,148.757) - 23.6294x130.968
ID:623 BoundingBox:(416.242,243.831) - 210.91x464.88
ID:627 BoundingBox:(146.127,237.723) - 249.78x435.81
ID:655 BoundingBox:(520.181,222.944) - 64.9708x110.471
ID:623 BoundingBox:(420.622,253.404) - 211.859x459.5
ID:627 BoundingBox:(150.134,237.256) - 250.133x435.168
ID:657 BoundingBox:(14.3598,145.356) - 23.9727x129.257
ID:623 BoundingBox:(426.415,247.227) - 215.129x464.112
ID:627 BoundingBox:(148.842,239.936) - 250.468x435.619
ID:657 BoundingBox:(14.0471,144.132) - 23.3124x122.469
ID:623 BoundingBox:(427.553,242.446) - 211.035x468.96
ID:627 BoundingBox:(152.723,240.32) - 255.182x438.505
ID:657 BoundingBox:(16.3582,260.373) - 27.2676x141.612
ID:623 BoundingBox:(429.013,244.894) - 210.083x469.275
ID:627 BoundingBox:(153.815,238.598) - 259.22x437.646
ID:623 BoundingBox:(431.062,247.894) - 217.558x467.715
ID:627 BoundingBox:(150.848,235.448) - 251.6x446.134
ID:658 BoundingBox:(616.274,220.078) - 40.113x78.919
ID:659 BoundingBox:(317.464,213.85) - 31.834x86.224
ID:623 BoundingBox:(428.164,256.59) - 216.352x460.229
ID:627 BoundingBox:(154.31,237.232) - 256.625x443.752
ID:658 BoundingBox:(586.418,217.183) - 50.0404x89.1486
ID:659 BoundingBox:(306.044,215.712) - 31.6043x81.9519
ID:660 BoundingBox:(289.774,216.82) - 27.132x65.499
ID:623 BoundingBox:(428.319,245.678) - 220.631x467.014
ID:627 BoundingBox:(152.331,239.852) - 258.947x442.377
ID:659 BoundingBox:(305.089,217.178) - 33.4284x83.5552
ID:660 BoundingBox:(288.543,215.487) - 28.1656x68.6004
ID:661 BoundingBox:(13.435,130.444) - 24.881x73.0686
ID:623 BoundingBox:(431.099,241.528) - 221.793x471.716
ID:627 BoundingBox:(152.362,239.995) - 259.495x440.662
ID:659 BoundingBox:(311.421,217.825) - 34.3219x87.5339
ID:660 BoundingBox:(285.232,217.454) - 26.3614x65.4216
ID:623 BoundingBox:(428.041,244.231) - 217.69x471.495
ID:627 BoundingBox:(185.114,232.032) - 225.546x437.834
ID:659 BoundingBox:(307.047,218.188) - 33.3812x85.2054
ID:623 BoundingBox:(427.915,245.869) - 223.4x470.864
ID:627 BoundingBox:(161.229,230.714) - 226.868x445.276
ID:659 BoundingBox:(307.214,219.376) - 33.0113x83.9661
ID:623 BoundingBox:(427.166,244.629) - 219.878x467.256
ID:627 BoundingBox:(157.105,234.26) - 225.299x447.413
ID:659 BoundingBox:(318.817,220.655) - 38.9729x93.0676
ID:660 BoundingBox:(297.933,216.322) - 32.6438x77.4837
ID:623 BoundingBox:(430.272,246.337) - 218.61x464.441
ID:627 BoundingBox:(195.066,229.793) - 194.878x442.285
ID:659 BoundingBox:(312.353,219.043) - 40.1595x93.7535
ID:623 BoundingBox:(429.579,241.835) - 223.827x470.043
ID:627 BoundingBox:(155.685,235.817) - 203.75x441.321
ID:659 BoundingBox:(254.735,220.454) - 87.0003x228.27
ID:660 BoundingBox:(307.945,220.796) - 34.752x79.0298
ID:623 BoundingBox:(424.291,253.072) - 221.222x462.999
ID:627 BoundingBox:(141.935,240.13) - 217.711x449.006
ID:659 BoundingBox:(233.832,226.175) - 104.077x293.802
ID:660 BoundingBox:(308.813,211.991) - 36.5961x83.5763
ID:623 BoundingBox:(433.922,244.581) - 215.754x467.982
ID:627 BoundingBox:(136.443,236.324) - 222.914x455.81
ID:659 BoundingBox:(229.855,227.965) - 110.252x336.198
ID:623 BoundingBox:(436.572,240.472) - 209.659x471.268
ID:627 BoundingBox:(140.493,232.747) - 226.579x458.793
ID:659 BoundingBox:(226.551,224.014) - 114.681x363.366
ID:660 BoundingBox:(308.045,217.177) - 39.4674x87.9951
ID:623 BoundingBox:(429.25,243.915) - 208.64x471.011
ID:627 BoundingBox:(132.61,232.824) - 230.476x462.19
ID:659 BoundingBox:(230.663,224.847) - 115.347x380.639
ID:660 BoundingBox:(306.444,216.429) - 39.4646x91.3558
ID:623 BoundingBox:(434.051,240.948) - 205.899x474.228
ID:627 BoundingBox:(136.042,234.222) - 226.258x460.361
ID:659 BoundingBox:(231.026,225.35) - 114.822x392.022
ID:660 BoundingBox:(308.233,207.397) - 37.006x83.5208
ID:623 BoundingBox:(434.902,247.193) - 207.458x470.468
ID:627 BoundingBox:(140.07,232.986) - 228.548x462.867
ID:659 BoundingBox:(229.775,226.689) - 112.192x397.138
