ID:155 BoundingBox:(231.607,211.941) - 41.0522x144.783
ID:167 BoundingBox:(468.307,250.016) - 28.1553x60.8811
ID:175 BoundingBox:(602.67,237.983) - 21.7906x31.2772
ID:155 BoundingBox:(239.089,248.276) - 42.4084x132.352
ID:162 BoundingBox:(392.642,245.505) - 84.3464x234.196
ID:167 BoundingBox:(471.671,252.396) - 25.9521x58.6175
ID:175 BoundingBox:(601.605,236.812) - 22.381x32.4104
ID:155 BoundingBox:(238.675,247.549) - 40.1646x136.21
ID:162 BoundingBox:(405.22,244.896) - 84.7037x246.827
ID:167 BoundingBox:(472.266,252.986) - 24.2274x56.3667
ID:175 BoundingBox:(603.738,238.578) - 22.7204x30.1801
ID:155 BoundingBox:(239.79,248.088) - 39.3552x137.875
ID:162 BoundingBox:(415.032,245.684) - 87.0308x260.061
ID:167 BoundingBox:(472.954,252.276) - 22.6482x57.0187
ID:175 BoundingBox:(604.581,238.418) - 24.3561x33.5489
ID:155 BoundingBox:(241.377,247.675) - 44.7814x142.083
ID:162 BoundingBox:(425.387,248.879) - 90.6495x273.307
ID:167 BoundingBox:(471.231,242.061) - 24.4068x69.5257
ID:175 BoundingBox:(604.469,236.04) - 25.7204x35.0764
ID:155 BoundingBox:(238.143,248.897) - 44.5817x146.214
ID:162 BoundingBox:(437.245,244.045) - 93.8575x284.682
ID:155 BoundingBox:(242.037,248.782) - 51.2589x149.277
ID:162 BoundingBox:(454.369,239.276) - 98.0742x293.045
ID:155 BoundingBox:(240.783,246.136) - 53.8851x152.58
ID:162 BoundingBox:(464.578,238.711) - 103.531x311.792
ID:155 BoundingBox:(236.102,245.725) - 52.368x155.316
ID:162 BoundingBox:(480.325,237.963) - 108.686x323.366
ID:155 BoundingBox:(234.039,247.368) - 52.1914x161.066
ID:162 BoundingBox:(502.546,237.933) - 111.19x346.085
ID:176 BoundingBox:(597.022,233.067) - 25.616x29.735
ID:155 BoundingBox:(231.102,246.287) - 54.737x164.444
ID:162 BoundingBox:(526.557,242.625) - 129.726x380.908
ID:155 BoundingBox:(225.854,243.734) - 56.8556x169.437
ID:162 BoundingBox:(542.661,245.346) - 145.046x408.711
ID:155 BoundingBox:(222.823,243.874) - 58.4747x177.27
ID:162 BoundingBox:(554.216,243.824) - 152.635x425.906
ID:177 BoundingBox:(483.952,245.656) - 30.831x79.823
ID:178 BoundingBox:(338.889,236.8) - 17.937x44.956
ID:155 BoundingBox:(222.554,246.02) - 61.7491x185.274
ID:162 BoundingBox:(559.096,238.823) - 157.137x422.16
ID:177 BoundingBox:(481.664,249.456) - 27.0228x62.2042
ID:178 BoundingBox:(339.377,236.617) - 15.8742x37.125
ID:155 BoundingBox:(217.452,244.603) - 63.4751x192.537
ID:162 BoundingBox:(584.77,241.032) - 150.131x346.489
ID:177 BoundingBox:(479.351,251.984) - 30.8095x64.5706
ID:178 BoundingBox:(336.784,237.644) - 16.172x38.4132
ID:179 BoundingBox:(343.299,248.299) - 17.607x40.696
ID:155 BoundingBox:(210.537,244.689) - 67.7731x200.273
ID:177 BoundingBox:(474.841,249.709) - 28.1024x59.1455
ID:178 BoundingBox:(335.835,236.902) - 16.1216x38.7576
ID:179 BoundingBox:(344.247,244.571) - 16.9312x37.8078
ID:155 BoundingBox:(208.957,246.014) - 67.2533x204.635
ID:177 BoundingBox:(477.602,248.268) - 31.0322x61.7468
ID:178 BoundingBox:(333.754,235.44) - 15.646x38.0656
ID:179 BoundingBox:(342.178,239.194) - 15.6647x36.2719
ID:155 BoundingBox:(204.965,241.714) - 70.6827x212.52
ID:177 BoundingBox:(480.197,249.857) - 33.648x63.3547
ID:180 BoundingBox:(565.987,229.48) - 17.997x39.757
ID:155 BoundingBox:(201.439,241.101) - 74.7119x221.456
ID:177 BoundingBox:(479.216,248.098) - 32.2119x62.9665
ID:179 BoundingBox:(340.744,236.886) - 15.7312x33.7067
ID:180 BoundingBox:(565.203,227.442) - 17.6132x41.0365
ID:155 BoundingBox:(191.495,241.363) - 78.7998x231.035
ID:177 BoundingBox:(479.181,252.123) - 33.2257x63.5844
ID:179 BoundingBox:(344.967,239.529) - 15.6651x38.1543
ID:155 BoundingBox:(188.482,243.791) - 86.5047x245.37
ID:177 BoundingBox:(480.544,253.121) - 33.1562x62.7828
ID:179 BoundingBox:(338.9,238.56) - 15.9143x38.3888
ID:155 BoundingBox:(185.895,248.843) - 89.432x262.239
ID:177 BoundingBox:(475.937,246.993) - 29.4812x59.4559
ID:179 BoundingBox:(338.063,237.575) - 16.7116x42.4848
ID:155 BoundingBox:(178.19,246.614) - 97.4494x278.369
ID:177 BoundingBox:(479.188,249.901) - 28.7319x58.4045
ID:155 BoundingBox:(164.054,240.834) - 101.659x292.626
ID:177 BoundingBox:(478.556,247.494) - 29.2306x61.224
ID:179 BoundingBox:(340.133,240.558) - 17.3386x45.629
ID:181 BoundingBox:(214.055,233.834) - 28.078x89.447
ID:155 BoundingBox:(153.702,246.581) - 111.495x309.885
ID:177 BoundingBox:(482.432,251.381) - 31.4049x62.5509
ID:179 BoundingBox:(336.702,242.626) - 17.4432x49.6511
ID:181 BoundingBox:(209.976,238.527) - 24.3325x80.1173
ID:182 BoundingBox:(345.346,241.115) - 13.451x45.061
ID:155 BoundingBox:(143.397,240.398) - 114.816x330.379
ID:177 BoundingBox:(484.681,252.271) - 33.8547x64.9224
ID:179 BoundingBox:(335.125,243.478) - 16.9324x50.9354
ID:181 BoundingBox:(209.816,238.209) - 23.4033x77.0126
ID:182 BoundingBox:(346.478,245.608) - 17.371x54.1396
ID:183 BoundingBox:(79.5102,275.582) - 34.7394x93.605
ID:155 BoundingBox:(133.33,238.094) - 121.808x358.394
ID:177 BoundingBox:(483.207,250.981) - 36.3845x68.01
ID:179 BoundingBox:(335.29,243.823) - 16.7936x50.4327
ID:181 BoundingBox:(207.699,242.571) - 26.2552x82.9991
ID:184 BoundingBox:(595.553,229.504) - 18.315x33.323
ID:155 BoundingBox:(116.571,242.313) - 124.027x380.258
ID:177 BoundingBox:(483.6,247.867) - 34.0445x67.3919
ID:179 BoundingBox:(340.298,241.03) - 17.1548x49.4586
ID:181 BoundingBox:(208.648,239.387) - 27.8461x85.0737
ID:185 BoundingBox:(541.833,228.337) - 18.525x28.296
ID:186 BoundingBox:(550.909,240.251) - 21.385x36.293
ID:155 BoundingBox:(98.1393,240.726) - 132.869x410.259
ID:177 BoundingBox:(482.46,247.632) - 36.7293x67.7344
ID:179 BoundingBox:(343.287,245.926) - 20.3853x50.9994
ID:181 BoundingBox:(207.502,240.75) - 27.9248x83.3565
ID:185 BoundingBox:(550.894,226.737) - 19.5675x29.3459
ID:155 BoundingBox:(83.8213,238.671) - 137.085x429.622
ID:177 BoundingBox:(483.903,244.665) - 36.8268x67.166
ID:179 BoundingBox:(342.777,244.333) - 22.9775x50.1007
ID:181 BoundingBox:(205.896,241.833) - 29.8934x83.9435
ID:186 BoundingBox:(550.302,227.878) - 22.4699x38.8224
ID:155 BoundingBox:(75.8978,239.399) - 139.53x440.855
ID:177 BoundingBox:(481.453,243.249) - 34.1681x65.1447
ID:179 BoundingBox:(341.194,237.281) - 21.1659x48.233
ID:181 BoundingBox:(202.597,239.554) - 30.0802x85.1448
ID:186 BoundingBox:(546.393,223.905) - 21.9349x37.2081
ID:187 BoundingBox:(350.887,242.406) - 15.933x45.068
ID:155 BoundingBox:(67.7931,241.073) - 138.987x448.456
ID:177 BoundingBox:(482.322,244.725) - 32.0638x64.8726
ID:179 BoundingBox:(337.262,237.534) - 23.572x49.1156
ID:181 BoundingBox:(200.808,241.792) - 29.3357x85.1703
ID:186 BoundingBox:(546.161,223.569) - 21.9175x37.0779
ID:187 BoundingBox:(347.93,240.749) - 16.9549x51.6304
ID:177 BoundingBox:(481.587,242.435) - 31.6431x65.8527
ID:179 BoundingBox:(335.97,235.231) - 24.9639x50.3745
ID:181 BoundingBox:(199.16,240.528) - 28.9053x87.4911
ID:186 BoundingBox:(546.696,220.77) - 22.3315x38.0614
ID:187 BoundingBox:(346.832,233.717) - 15.7083x47.7022
ID:177 BoundingBox:(484.14,242.157) - 29.7098x63.3076
ID:179 BoundingBox:(340.261,235.821) - 25.7767x51.0125
ID:181 BoundingBox:(195.795,239.487) - 29.731x87.8938
ID:186 BoundingBox:(546.852,219.541) - 23.08x39.3546
ID:177 BoundingBox:(483.06,239.704) - 29.768x65.0123
ID:181 BoundingBox:(193.249,240.216) - 30.1153x93.2872
ID:187 BoundingBox:(341.475,241.696) - 17.6971x48.4656
ID:177 BoundingBox:(483.251,239.415) - 29.0492x64.6937
ID:181 BoundingBox:(191.531,240.254) - 30.9239x100.618
ID:187 BoundingBox:(339.707,241.635) - 17.6628x49.9052
ID:188 BoundingBox:(594.822,222.855) - 18.616x35.269
ID:189 BoundingBox:(605.887,224.707) - 22.392x44.805
ID:177 BoundingBox:(481.981,239.014) - 28.5261x65.6806
ID:179 BoundingBox:(341.581,239.185) - 25.0834x52.2114
ID:181 BoundingBox:(190.587,243.27) - 32.9763x98.759
ID:187 BoundingBox:(347.082,237.881) - 16.32x46.0924
ID:177 BoundingBox:(488.356,241.498) - 28.2862x65.2331
ID:179 BoundingBox:(341.898,238.686) - 24.7674x53.5639
ID:181 BoundingBox:(191.453,239.524) - 33.7644x100.125
ID:187 BoundingBox:(354.375,242.917) - 20.3607x50.9043
ID:177 BoundingBox:(487.73,240.385) - 28.5122x65.1424
ID:179 BoundingBox:(342.485,239.316) - 24.1415x55.3165
ID:181 BoundingBox:(188.3,242.778) - 39.5007x108.947
ID:187 BoundingBox:(359.71,241.348) - 21.5797x49.926
ID:177 BoundingBox:(490.248,238.417) - 29.072x62.7555
ID:179 BoundingBox:(341.979,243.242) - 21.8334x53.6251
ID:181 BoundingBox:(186.358,239.014) - 38.6967x109.411
ID:187 BoundingBox:(359.384,242.112) - 20.1061x47.5367
ID:177 BoundingBox:(493.513,240.12) - 32.1758x62.433
ID:179 BoundingBox:(343.448,239.644) - 19.5947x52.5633
ID:181 BoundingBox:(184.45,239.932) - 39.3135x109.977
ID:187 BoundingBox:(358.655,242.621) - 22.0727x49.6258
ID:177 BoundingBox:(495.12,240.882) - 34.0856x63.1872
ID:179 BoundingBox:(343.208,240.209) - 18.0253x53.533
ID:181 BoundingBox:(181.576,243.48) - 40.2356x115.007
ID:187 BoundingBox:(357.563,244.554) - 24.3228x52.0066
ID:177 BoundingBox:(495.797,241.172) - 34.6497x64.1715
ID:179 BoundingBox:(341.16,239.096) - 18.7127x54.9171
ID:181 BoundingBox:(173.71,243.072) - 41.333x114.181
ID:187 BoundingBox:(359.423,241.114) - 24.9589x52.7371
ID:177 BoundingBox:(491.945,240.47) - 36.8943x67.4085
ID:179 BoundingBox:(340.547,239.389) - 18.9081x55.7093
ID:181 BoundingBox:(170.709,241.706) - 43.701x117.081
ID:187 BoundingBox:(356.465,242.659) - 24.9068x53.4068
ID:177 BoundingBox:(492.845,238.754) - 34.7046x68.0365
ID:179 BoundingBox:(340.767,235.735) - 18.9483x59.3904
ID:181 BoundingBox:(168.968,242.305) - 43.1618x120.254
ID:187 BoundingBox:(360.734,242.216) - 25.6085x55.4434
ID:190 BoundingBox:(351.52,232.724) - 17.08x60.582
ID:177 BoundingBox:(493.455,237.506) - 33.3499x68.9925
ID:179 BoundingBox:(340.228,232.456) - 17.883x58.731
ID:181 BoundingBox:(165.02,242.116) - 41.7691x122.527
ID:187 BoundingBox:(361.572,242.541) - 25.2856x55.4887
ID:190 BoundingBox:(350.275,236.257) - 14.9456x54.9248
ID:177 BoundingBox:(495.205,240.85) - 33.0599x70.4142
ID:179 BoundingBox:(341.424,242.004) - 19.2682x55.9399
ID:181 BoundingBox:(163.11,242.867) - 41.4284x122.822
ID:187 BoundingBox:(364.781,243.334) - 23.2007x53.3913
ID:177 BoundingBox:(495.124,242.536) - 32.0185x71.7354
ID:179 BoundingBox:(340.527,240.445) - 20.6037x57.3233
ID:181 BoundingBox:(159.049,241.161) - 42.5244x121.277
ID:187 BoundingBox:(370.808,243.58) - 20.8338x51.116
ID:177 BoundingBox:(498.713,246.528) - 30.4512x67.9458
ID:179 BoundingBox:(341.754,238.576) - 20.8685x60.147
ID:181 BoundingBox:(154.406,241.58) - 50.1959x118.281
ID:187 BoundingBox:(371.728,244.096) - 19.7123x54.1328
ID:177 BoundingBox:(498.93,247.895) - 30.4535x68.0657
ID:179 BoundingBox:(344.894,239.937) - 21.4896x63.3462
ID:181 BoundingBox:(147.957,244.65) - 49.3376x123.004
ID:187 BoundingBox:(374.237,241.39) - 19.3209x55.7276
ID:177 BoundingBox:(499.396,249.792) - 30.5776x71.504
ID:179 BoundingBox:(344.33,240.158) - 22.6996x66.4332
ID:181 BoundingBox:(142.616,244.05) - 48.5212x132.334
ID:187 BoundingBox:(375.193,244.459) - 18.9238x57.5158
ID:177 BoundingBox:(501.748,257.316) - 31.6672x74.0528
ID:179 BoundingBox:(346.978,242.376) - 22.9898x67.582
ID:181 BoundingBox:(142.475,247.525) - 47.9952x136.473
ID:187 BoundingBox:(378.357,246.563) - 25.2478x57.5286
ID:177 BoundingBox:(504.348,253.531) - 31.3815x75.5384
ID:179 BoundingBox:(348.282,241.765) - 23.4452x69.0089
ID:181 BoundingBox:(138.659,246.697) - 50.9803x141.877
ID:187 BoundingBox:(378.733,247.644) - 24.7506x58.888
ID:191 BoundingBox:(392.412,243.611) - 15.128x46.979
ID:177 BoundingBox:(510.727,250.145) - 29.8422x69.0446
ID:179 BoundingBox:(348.379,244.694) - 23.0215x69.548
ID:181 BoundingBox:(132.043,240.936) - 57.3544x152.987
ID:187 BoundingBox:(380.614,246.309) - 25.7959x59.0929
ID:177 BoundingBox:(512.196,252.988) - 27.7879x66.4939
ID:179 BoundingBox:(348.298,245.084) - 22.5734x73.4641
ID:181 BoundingBox:(129.938,237.836) - 62.0816x164.008
ID:187 BoundingBox:(384.635,245.517) - 23.9523x60.6992
ID:177 BoundingBox:(511.163,252.171) - 27.5887x69.7315
ID:179 BoundingBox:(348.479,245.072) - 22.804x75.794
ID:181 BoundingBox:(118.343,238.753) - 66.565x174.664
ID:187 BoundingBox:(387.497,243.09) - 23.2442x64.0347
ID:192 BoundingBox:(113.61,187.987) - 51.8395x65.394
ID:177 BoundingBox:(511.611,253.532) - 28.0682x70.2225
ID:179 BoundingBox:(350.668,245.729) - 28.1588x77.9048
ID:181 BoundingBox:(113.988,243.123) - 72.5548x182.557
ID:187 BoundingBox:(388.664,243.222) - 24.3765x72.0457
ID:192 BoundingBox:(99.739,198.427) - 54.382x74.5849
ID:177 BoundingBox:(513.103,247.235) - 29.7321x76.7018
ID:179 BoundingBox:(354.218,246.072) - 30.9658x81.5154
ID:181 BoundingBox:(110.804,245.573) - 72.7356x190.053
ID:187 BoundingBox:(392.032,245.615) - 24.2956x72.3037
ID:177 BoundingBox:(513.647,248.978) - 30.0604x77.8061
ID:179 BoundingBox:(355.55,247.455) - 33.0298x86.2319
ID:181 BoundingBox:(99.8539,247.17) - 74.2633x196.651
ID:187 BoundingBox:(389.075,245.54) - 28.1412x80.1013
ID:192 BoundingBox:(87.289,184.176) - 58.5937x81.259
ID:177 BoundingBox:(513.387,245.9) - 28.8371x77.6823
ID:179 BoundingBox:(354.226,246.078) - 35.6926x89.9073
ID:187 BoundingBox:(397.259,245.602) - 27.4137x79.9032
ID:192 BoundingBox:(75.0507,198.991) - 79.2215x108.751
ID:193 BoundingBox:(235.007,241.347) - 20.348x53.074
ID:194 BoundingBox:(382.902,240.304) - 20.53x91.033
ID:177 BoundingBox:(514.348,247.186) - 27.6758x75.9024
ID:179 BoundingBox:(355.208,245.535) - 38.3167x95.7694
ID:187 BoundingBox:(401.475,246.156) - 30.3007x82.6987
ID:192 BoundingBox:(65.1631,197.686) - 82.3546x113.381
ID:193 BoundingBox:(231.145,241.172) - 25.2296x58.0718
ID:177 BoundingBox:(518.077,249.414) - 27.9442x79.7589
ID:179 BoundingBox:(360.503,244.787) - 36.63x95.3938
ID:181 BoundingBox:(70.5306,242.131) - 83.8421x212.462
ID:187 BoundingBox:(401.522,244.922) - 34.9075x84.334
ID:192 BoundingBox:(59.0622,180.046) - 72.5154x106.261
ID:177 BoundingBox:(519.407,248.212) - 28.8429x84.0902
ID:179 BoundingBox:(366.558,243.973) - 37.5798x99.0679
ID:187 BoundingBox:(406.982,245.032) - 38.0325x83.5704
ID:192 BoundingBox:(51.3948,187.974) - 81.7299x119.247
ID:195 BoundingBox:(596.986,221.401) - 26.009x36.308
ID:177 BoundingBox:(523.96,245.853) - 29.9956x85.9541
ID:179 BoundingBox:(364.096,241.479) - 39.4028x103.933
ID:187 BoundingBox:(411.387,243.656) - 39.5702x83.1218
ID:192 BoundingBox:(47.672,179.339) - 88.7754x126.062
ID:193 BoundingBox:(243.714,232.374) - 22.3251x54.3994
ID:195 BoundingBox:(605.46,229.957) - 23.5828x33.0719
ID:196 BoundingBox:(315.325,232.744) - 13.212x52.544
ID:177 BoundingBox:(523.132,245.107) - 29.9739x86.2072
ID:179 BoundingBox:(363.569,241.328) - 38.7453x105.462
ID:181 BoundingBox:(45.0641,246.457) - 86.0356x251.729
ID:187 BoundingBox:(416.143,244.329) - 40.8673x85.7448
ID:192 BoundingBox:(39.0556,164.316) - 78.9498x125.156
ID:177 BoundingBox:(524.101,241.279) - 30.6227x82.9386
ID:179 BoundingBox:(364.325,238.572) - 38.7146x108.351
ID:181 BoundingBox:(41.5259,243.009) - 86.7783x283.33
ID:187 BoundingBox:(417.092,242.218) - 43.8566x87.9172
ID:192 BoundingBox:(32.7911,155.04) - 76.1604x128.439
ID:193 BoundingBox:(270.233,233.338) - 19.8327x52.5765
ID:195 BoundingBox:(605.9,229.562) - 26.6393x39.1123
ID:197 BoundingBox:(586.227,222.398) - 23.75x32.492
ID:177 BoundingBox:(527.178,239.146) - 30.5018x81.1798
ID:179 BoundingBox:(367.934,241.393) - 40.0149x112.09
ID:181 BoundingBox:(40.9451,240.096) - 87.8704x290.642
ID:187 BoundingBox:(421.207,243.63) - 40.5664x86.8497
ID:192 BoundingBox:(24.5953,153.09) - 64.1669x129.063
ID:193 BoundingBox:(255.354,230.543) - 23.4138x52.4448
ID:195 BoundingBox:(605.813,229.115) - 24.8202x35.2827
ID:197 BoundingBox:(587.378,223.41) - 28.757x37.901
ID:177 BoundingBox:(528.959,239.445) - 29.4307x75.5679
ID:179 BoundingBox:(368.157,243.061) - 44.2241x114.183
ID:181 BoundingBox:(40.8808,240.926) - 84.2309x303.455
ID:187 BoundingBox:(424.199,242.354) - 39.3967x90.7365
ID:193 BoundingBox:(270.306,229.888) - 21.3723x52.1578
ID:195 BoundingBox:(599.938,229.025) - 22.9209x32.5562
ID:177 BoundingBox:(528.589,242.02) - 29.3536x75.5934
ID:179 BoundingBox:(370.089,247.452) - 45.1353x114.217
ID:187 BoundingBox:(425.91,244.547) - 37.9802x95.1441
ID:193 BoundingBox:(247.537,237.366) - 23.7603x53.4052
ID:198 BoundingBox:(309.656,235.998) - 14.374x54.389
ID:177 BoundingBox:(529.478,241.866) - 30.0259x73.505
ID:179 BoundingBox:(371.88,248.824) - 44.0905x116.244
ID:187 BoundingBox:(427.65,244.939) - 38.678x102.11
ID:193 BoundingBox:(263.021,236.476) - 21.3506x52.2988
ID:198 BoundingBox:(310.463,237.137) - 14.2154x54.9506
ID:177 BoundingBox:(532.507,245.388) - 29.4508x75.2463
ID:179 BoundingBox:(375.419,251.313) - 45.6624x120.717
ID:187 BoundingBox:(434.044,245.852) - 38.7374x103.985
ID:193 BoundingBox:(267.138,239.327) - 21.812x55.9173
ID:198 BoundingBox:(311.168,241.593) - 13.7642x48.9909
ID:199 BoundingBox:(234.327,246.186) - 29.772x59.165
ID:177 BoundingBox:(533.237,245.334) - 30.642x71.9619
ID:179 BoundingBox:(376.982,248.46) - 44.3231x121.677
ID:187 BoundingBox:(438.182,247.13) - 40.3305x108.446
ID:193 BoundingBox:(272.821,236.656) - 20.0798x56.1147
ID:198 BoundingBox:(310.401,238.38) - 14.1074x50.3228
ID:199 BoundingBox:(230.346,245.042) - 26.2218x56.4038
ID:177 BoundingBox:(534.566,246.498) - 30.7586x70.6342
ID:179 BoundingBox:(378.69,252.49) - 45.3937x128.273
ID:187 BoundingBox:(442.346,251.835) - 41.7328x109.846
ID:193 BoundingBox:(271.714,238.476) - 19.6308x57.4266
ID:198 BoundingBox:(312.379,240.149) - 14.1461x47.7244
ID:199 BoundingBox:(226.145,244.583) - 24.7179x54.6871
ID:177 BoundingBox:(535.97,247.703) - 30.9589x72.2333
ID:179 BoundingBox:(381.828,252.617) - 47.6459x131.395
ID:187 BoundingBox:(449.841,253.829) - 42.9745x110.415
ID:193 BoundingBox:(271.324,240.836) - 19.6541x58.8254
ID:198 BoundingBox:(316.476,243.266) - 13.8437x47.6055
ID:199 BoundingBox:(227.327,247.152) - 25.62x57.67
ID:177 BoundingBox:(536.714,252.708) - 32.3118x76.3785
ID:179 BoundingBox:(386.612,255.681) - 45.9995x135.053
ID:187 BoundingBox:(454.841,255.783) - 45.1324x116.056
ID:193 BoundingBox:(270.621,244.183) - 19.2716x58.9588
ID:198 BoundingBox:(321.825,246.845) - 13.8624x45.9561
ID:177 BoundingBox:(539.7,254.759) - 34.4703x78.9709
ID:179 BoundingBox:(387.061,255.352) - 45.4423x136.994
ID:187 BoundingBox:(461.679,254.946) - 46.1188x115.645
ID:193 BoundingBox:(270.891,244.185) - 18.1034x56.6348
ID:198 BoundingBox:(323.292,247.231) - 14.2908x44.1165
ID:200 BoundingBox:(309.94,247.76) - 14.039x45.568
ID:177 BoundingBox:(540.796,252.673) - 33.8387x80.5237
ID:179 BoundingBox:(392.982,256.992) - 45.161x138.739
ID:187 BoundingBox:(468.246,256.409) - 47.2268x121.811
ID:193 BoundingBox:(269.787,245.086) - 17.9679x55.0628
ID:198 BoundingBox:(325.339,248.646) - 17.6969x48.2886
ID:200 BoundingBox:(313.45,251.355) - 14.3862x46.981
ID:177 BoundingBox:(542.477,249.761) - 32.4708x80.9901
ID:179 BoundingBox:(399.498,254.796) - 48.6836x143.362
ID:187 BoundingBox:(467.596,259.583) - 45.1634x121.287
ID:193 BoundingBox:(269.214,244.107) - 17.6355x55.2897
ID:200 BoundingBox:(321.185,247.288) - 14.3758x43.2836
ID:177 BoundingBox:(545.367,248.147) - 31.1445x79.2556
ID:179 BoundingBox:(401.061,251.792) - 54.1039x148.392
ID:187 BoundingBox:(475.571,257.112) - 45.7691x125.579
ID:198 BoundingBox:(334.434,247.875) - 21.309x53.8658
ID:200 BoundingBox:(321.293,240.833) - 14.6428x44.7473
ID:177 BoundingBox:(545.643,245.311) - 30.3123x80.1026
ID:179 BoundingBox:(407.158,254.765) - 60.4036x149.434
ID:187 BoundingBox:(480.185,255.388) - 46.5415x129.548
ID:193 BoundingBox:(270.728,244.084) - 17.9669x55.7552
ID:200 BoundingBox:(322.917,244.837) - 16.6812x49.0987
ID:177 BoundingBox:(546.355,248.569) - 29.3524x80.5758
ID:179 BoundingBox:(413.308,256.575) - 58.175x156.612
ID:187 BoundingBox:(491.85,251.251) - 46.4767x134.071
ID:193 BoundingBox:(269.005,241.927) - 17.7092x56.7953
ID:198 BoundingBox:(317.151,243.063) - 19.67x53.453
ID:200 BoundingBox:(323.166,244.406) - 16.4351x47.8302
ID:177 BoundingBox:(549.229,247.008) - 28.6762x83.2336
ID:179 BoundingBox:(418.064,255.605) - 62.7917x164.117
ID:187 BoundingBox:(499.814,249.849) - 50.0917x137.185
ID:193 BoundingBox:(269.423,241.245) - 18.9922x58.4003
ID:198 BoundingBox:(324.07,247.266) - 20.61x52.9879
ID:177 BoundingBox:(553.515,248.043) - 28.6453x86.709
ID:179 BoundingBox:(429.226,248.778) - 64.9619x168.605
ID:187 BoundingBox:(509.413,254.142) - 51.9922x145.095
ID:193 BoundingBox:(264.347,239.867) - 19.4899x58.2198
ID:200 BoundingBox:(325.697,242.589) - 16.8563x45.145
ID:201 BoundingBox:(248.236,240.203) - 23.83x62.025
ID:202 BoundingBox:(274.023,240.519) - 22.489x59.771
ID:203 BoundingBox:(233.817,244.691) - 24.893x60.112
ID:177 BoundingBox:(555.63,248.588) - 27.5383x87.2209
ID:179 BoundingBox:(434.754,249.675) - 71.3864x172.191
ID:187 BoundingBox:(519.023,257.079) - 55.3216x150.489
ID:198 BoundingBox:(324.076,245.33) - 20.9914x52.0356
ID:200 BoundingBox:(314.644,242.529) - 17.0412x45.2384
ID:202 BoundingBox:(273.548,247.266) - 22.1673x55.5457
ID:203 BoundingBox:(232.868,243.261) - 25.2376x61.5064
ID:204 BoundingBox:(603.344,226.251) - 20.464x27.854
ID:205 BoundingBox:(614.408,236.421) - 24.244x31.094
ID:179 BoundingBox:(440.73,251.221) - 74.0773x179.395
ID:187 BoundingBox:(530.725,262.095) - 60.3614x158.063
ID:198 BoundingBox:(309.92,240.779) - 21.526x53.5067
